subject,session,run,electrode,condition,X,Y,Z,coordinates_xyz,euclidean_norm
sub-5115,ses-baseline,run-baseline,anode,target,-42.35265627321014,3.48349225593865,76.6173811408104,"[-42.353, 3.483, 76.617]",87.61338541895341
sub-5115,ses-baseline,run-baseline,cathode1,control,-23.403367367946174,82.64443570802426,50.70164584480257,"[-23.403, 82.644, 50.702]",99.74205356332197
sub-5115,ses-baseline,run-baseline,cathode1,target,-17.288418257781053,52.190191066726385,76.64917912457001,"[-17.288, 52.190, 76.649]",94.32816180710724
sub-5115,ses-baseline,run-baseline,cathode2,control,-72.91868427139666,52.08169765169504,-10.366222260721331,"[-72.919, 52.082, -10.366]",90.20585518752584
sub-5115,ses-baseline,run-baseline,cathode2,target,-77.55577567027417,-3.9851593004221826,36.297248409211655,"[-77.556, -3.985, 36.297]",85.72205128523028
sub-5115,ses-baseline,run-baseline,cathode3,control,-60.49581359821469,7.412559433544729,59.946189541112474,"[-60.496, 7.413, 59.946]",85.4882163854455
sub-5115,ses-baseline,run-baseline,cathode3,target,-10.507685973773919,-39.54303885415827,85.14335715167071,"[-10.508, -39.543, 85.143]",94.4640389428796
sub-5117,ses-baseline,run-baseline,anode,control,-70.27440194134753,41.401197631176736,38.00554807552933,"[-70.274, 41.401, 38.006]",89.98317852816267
sub-5117,ses-baseline,run-baseline,anode,target,-46.846505238993565,10.31827463254009,87.48035364191377,"[-46.847, 10.318, 87.480]",99.76910402431139
sub-5117,ses-baseline,run-baseline,cathode1,control,-45.59623597142591,83.17391276170433,46.556721479678494,"[-45.596, 83.174, 46.557]",105.66193644728413
sub-5117,ses-baseline,run-baseline,cathode1,target,-32.82784436143713,62.35667084876368,76.88898478467793,"[-32.828, 62.357, 76.889]",104.29735253580614
sub-5117,ses-baseline,run-baseline,cathode2,control,-72.98331550469422,27.98630141238581,-9.878005995295627,"[-72.983, 27.986, -9.878]",78.78687968974113
sub-5117,ses-baseline,run-baseline,cathode2,target,-73.3685585341109,-12.396335149686433,48.287379602523174,"[-73.369, -12.396, 48.287]",88.7033569567397
sub-5117,ses-baseline,run-baseline,cathode3,control,-66.60058701373876,4.771465326480716,71.18622694147561,"[-66.601, 4.771, 71.186]",97.60063513164074
sub-5117,ses-baseline,run-baseline,cathode3,target,-6.150152614953737,-20.51890027367629,104.75386540728147,"[-6.150, -20.519, 104.754]",106.92156921498643
sub-5118,ses-baseline,run-baseline,anode,control,-66.03847382414193,41.08279027039784,25.082870056161102,"[-66.038, 41.083, 25.083]",81.7191902289642
sub-5118,ses-baseline,run-baseline,anode,target,-51.60687350807401,2.9302151941308465,69.2989055430167,"[-51.607, 2.930, 69.299]",86.45342019736535
sub-5118,ses-baseline,run-baseline,cathode1,control,-36.08498592180933,78.13761966378065,37.6680442242673,"[-36.085, 78.138, 37.668]",93.94942986192186
sub-5118,ses-baseline,run-baseline,cathode1,target,-31.60794084854353,53.746387979462156,64.89457432056436,"[-31.608, 53.746, 64.895]",89.99467718577111
sub-5118,ses-baseline,run-baseline,cathode2,control,-69.72898361968873,32.82742203981379,-23.624193256270548,"[-69.729, 32.827, -23.624]",80.60938717931361
sub-5118,ses-baseline,run-baseline,cathode2,target,-76.39048891701155,-13.482225408230367,25.261719349484387,"[-76.390, -13.482, 25.262]",81.5808290190196
sub-5118,ses-baseline,run-baseline,cathode3,control,-66.45705445856395,0.8665027000091856,54.44875183519806,"[-66.457, 0.867, 54.449]",85.91831871404747
sub-5118,ses-baseline,run-baseline,cathode3,target,-15.243434829726128,-33.77489165545562,84.94442487975816,"[-15.243, -33.775, 84.944]",92.67502862097615
sub-5119,ses-baseline,run-baseline,anode,control,-65.09517664812233,48.86532501481357,47.22780723963356,"[-65.095, 48.865, 47.228]",94.10455774465761
sub-5119,ses-baseline,run-baseline,anode,target,-53.02498465163587,-2.7778106389929467,76.2713210659703,"[-53.025, -2.778, 76.271]",92.93373793408207
sub-5119,ses-baseline,run-baseline,cathode1,control,-33.20169273875596,82.91608861381198,61.4851998110301,"[-33.202, 82.916, 61.485]",108.43366611682266
sub-5119,ses-baseline,run-baseline,cathode1,target,-44.005748989988135,51.08181513295896,77.1613904548831,"[-44.006, 51.082, 77.161]",102.468229019431
sub-5119,ses-baseline,run-baseline,cathode2,control,-77.65393093435961,49.36245560109575,-0.4163755483834177,"[-77.654, 49.362, -0.416]",92.01607675360722
sub-5119,ses-baseline,run-baseline,cathode2,target,-72.13819019078389,-19.648799650406357,29.220819930697026,"[-72.138, -19.649, 29.221]",80.27359546654017
sub-5119,ses-baseline,run-baseline,cathode3,control,-60.56878052735488,4.249978785924309,68.39970850326782,"[-60.569, 4.250, 68.400]",91.46124653416713
sub-5119,ses-baseline,run-baseline,cathode3,target,-10.21729086720399,-31.701423226253105,90.3840590419583,"[-10.217, -31.701, 90.384]",96.32575666007132
sub-5120,ses-baseline,run-baseline,anode,control,-71.1570826568999,43.45339518486586,27.1602103019425,"[-71.157, 43.453, 27.160]",87.68811201627477
sub-5120,ses-baseline,run-baseline,anode,target,-51.32333934844897,-1.1266712388350537,65.81388073966001,"[-51.323, -1.127, 65.814]",83.46748737065624
sub-5120,ses-baseline,run-baseline,cathode1,control,-38.91230755564387,77.56428290340145,42.28193860871631,"[-38.912, 77.564, 42.282]",96.53055471784656
sub-5120,ses-baseline,run-baseline,cathode1,target,-30.274315224263066,49.37963752369375,67.32263061430395,"[-30.274, 49.380, 67.323]",88.81001833745698
sub-5120,ses-baseline,run-baseline,cathode2,control,-76.76311554590576,41.55347128108754,-22.224974539204148,"[-76.763, 41.553, -22.225]",90.07339439085506
sub-5120,ses-baseline,run-baseline,cathode2,target,-81.67064594611429,-11.10902707011447,24.15702227471468,"[-81.671, -11.109, 24.157]",85.88985165245747
sub-5120,ses-baseline,run-baseline,cathode3,control,-70.97704102802946,-0.14959188198191842,50.97121783640444,"[-70.977, -0.150, 50.971]",87.38322366765789
sub-5120,ses-baseline,run-baseline,cathode3,target,-16.81697856604518,-41.32503046071779,78.17883069416135,"[-16.817, -41.325, 78.179]",90.01387937077493
sub-5121,ses-baseline,run-baseline,anode,control,-69.55961663119832,39.934015765656106,35.2404747316015,"[-69.560, 39.934, 35.240]",87.60797304104003
sub-5121,ses-baseline,run-baseline,anode,target,-45.17383956413573,-2.822611682573997,84.46382378698367,"[-45.174, -2.823, 84.464]",95.8268252964456
sub-5121,ses-baseline,run-baseline,cathode1,control,-43.45541508455562,76.72320180278128,52.68006792045518,"[-43.455, 76.723, 52.680]",102.71325304528669
sub-5121,ses-baseline,run-baseline,cathode1,target,-26.129896283406794,48.49210425252354,86.10563837094888,"[-26.130, 48.492, 86.106]",102.21759444385214
sub-5121,ses-baseline,run-baseline,cathode2,control,-73.52277354886816,37.26249241219431,-14.58029015911281,"[-73.523, 37.262, -14.580]",83.70589245812333
sub-5121,ses-baseline,run-baseline,cathode2,target,-74.29296217838872,-13.432207178729177,41.922661748840405,"[-74.293, -13.432, 41.923]",86.35611146317027
sub-5121,ses-baseline,run-baseline,cathode3,control,-68.87506912032805,-3.0052409465964454,60.380485433761834,"[-68.875, -3.005, 60.380]",91.64392855336239
sub-5121,ses-baseline,run-baseline,cathode3,target,-9.589211809496357,-41.62030157227867,96.15463996592031,"[-9.589, -41.620, 96.155]",105.21367436350926
sub-5122,ses-baseline,run-baseline,anode,control,-64.2139712439287,30.274416260057336,22.29195648932573,"[-64.214, 30.274, 22.292]",74.41038709028005
sub-5122,ses-baseline,run-baseline,anode,target,-46.36243887271353,-15.334790668127168,61.17858705953089,"[-46.362, -15.335, 61.179]",78.27803687920373
sub-5122,ses-baseline,run-baseline,cathode1,control,-39.28538560535351,67.80573930550057,43.238493180921196,"[-39.285, 67.806, 43.238]",89.501548017246
sub-5122,ses-baseline,run-baseline,cathode1,target,-31.797110328387607,37.352080566299904,65.9889574502002,"[-31.797, 37.352, 65.989]",82.22394209250335
sub-5122,ses-baseline,run-baseline,cathode2,control,-67.7447033552786,30.72448375072218,-27.40175479713902,"[-67.745, 30.724, -27.402]",79.27291404007815
sub-5122,ses-baseline,run-baseline,cathode2,target,-74.35038025978501,-26.136376141381955,17.60728486370528,"[-74.350, -26.136, 17.607]",80.75336329125923
sub-5122,ses-baseline,run-baseline,cathode3,control,-64.56316483481953,-13.994770786175776,45.01945227693757,"[-64.563, -13.995, 45.019]",79.94377365474521
sub-5122,ses-baseline,run-baseline,cathode3,target,-5.551203684419112,-49.985546570108085,67.1231823393168,"[-5.551, -49.986, 67.123]",83.87426503770703
sub-5123,ses-baseline,run-baseline,anode,control,-64.02630004016883,30.491015144803,25.8205052843619,"[-64.026, 30.491, 25.821]",75.47030935761487
sub-5123,ses-baseline,run-baseline,anode,target,-48.12006657075187,-4.339250023677516,67.75856845207757,"[-48.120, -4.339, 67.759]",83.22015078222617
sub-5123,ses-baseline,run-baseline,cathode1,control,-43.627679170477826,71.33366051988682,43.82171875106043,"[-43.628, 71.334, 43.822]",94.40449431709088
sub-5123,ses-baseline,run-baseline,cathode1,target,-34.02618875123561,48.633128281874036,69.06952332908561,"[-34.026, 48.633, 69.070]",91.06899439613369
sub-5123,ses-baseline,run-baseline,cathode2,control,-68.07080848395562,27.592679587688803,-23.78630167012319,"[-68.071, 27.593, -23.786]",77.20608189534246
sub-5123,ses-baseline,run-baseline,cathode2,target,-65.2638529333327,-18.5103057164628,19.318815585057663,"[-65.264, -18.510, 19.319]",70.53522916266779
sub-5123,ses-baseline,run-baseline,cathode3,control,-60.12603057457758,-11.889810161172612,51.732014756257556,"[-60.126, -11.890, 51.732]",80.20416752928374
sub-5123,ses-baseline,run-baseline,cathode3,target,-8.92891401699194,-37.05892747157033,83.01605590327951,"[-8.929, -37.059, 83.016]",91.3496313544963
sub-5124,ses-baseline,run-baseline,anode,control,-70.57751984020594,39.53887274408434,30.516103319849105,"[-70.578, 39.539, 30.516]",86.46236942448004
sub-5124,ses-baseline,run-baseline,anode,target,-51.1676841977032,6.0768143565445,73.30973986141267,"[-51.168, 6.077, 73.310]",89.60679403609856
sub-5124,ses-baseline,run-baseline,cathode1,control,-45.333172985959294,78.28234489741136,47.06144463767976,"[-45.333, 78.282, 47.061]",101.97059216753414
sub-5124,ses-baseline,run-baseline,cathode1,target,-30.570831684911088,56.806648111961415,73.7935293042997,"[-30.571, 56.807, 73.794]",98.01559052930259
sub-5124,ses-baseline,run-baseline,cathode2,control,-73.98862455832025,35.85577518999976,-19.172958336766637,"[-73.989, 35.856, -19.173]",84.42485125773845
sub-5124,ses-baseline,run-baseline,cathode2,target,-74.41356880014038,-5.463939669967882,27.49211177901411,"[-74.414, -5.464, 27.492]",79.51760854276291
sub-5124,ses-baseline,run-baseline,cathode3,control,-67.97356736430687,-2.9918022012292202,56.48302056734657,"[-67.974, -2.992, 56.483]",88.42900176442421
sub-5124,ses-baseline,run-baseline,cathode3,target,-16.488073370529726,-33.0687387531067,87.98566963671892,"[-16.488, -33.069, 87.986]",95.42995393279321
sub-5126,ses-baseline,run-baseline,anode,control,-66.13412231198087,29.504208050826634,25.905156962950162,"[-66.134, 29.504, 25.905]",76.91097180479255
sub-5126,ses-baseline,run-baseline,anode,target,-38.2711925484353,-22.408310495776334,71.98960771166747,"[-38.271, -22.408, 71.990]",84.55365265223202
sub-5126,ses-baseline,run-baseline,cathode1,control,-40.69907422303767,68.11311787519826,42.16152716487693,"[-40.699, 68.113, 42.162]",89.85213320877605
sub-5126,ses-baseline,run-baseline,cathode1,target,-34.200897287999524,32.19995322890466,69.2497965115419,"[-34.201, 32.200, 69.250]",83.67838836962565
sub-5126,ses-baseline,run-baseline,cathode2,control,-69.04292474896259,25.923619451947776,-23.670849870102735,"[-69.043, 25.924, -23.671]",77.45494585210979
sub-5126,ses-baseline,run-baseline,cathode2,target,-64.12453885898947,-42.53618896447262,29.37849055688925,"[-64.125, -42.536, 29.378]",82.36734524616296
sub-5126,ses-baseline,run-baseline,cathode3,control,-60.174488267916395,-13.314616520762993,50.16973324076542,"[-60.174, -13.315, 50.170]",79.46854840029573
sub-5126,ses-baseline,run-baseline,cathode3,target,9.712214412726784,-45.537915935990426,77.08978131990209,"[9.712, -45.538, 77.090]",90.06033133706778
sub-5127,ses-baseline,run-baseline,anode,control,-65.42175087995113,42.93285071410313,38.39180951559133,"[-65.422, 42.933, 38.392]",87.16172437784432
sub-5127,ses-baseline,run-baseline,anode,target,-41.665298623341066,3.61590416454632,81.5431202772258,"[-41.665, 3.616, 81.543]",91.64252471885246
sub-5127,ses-baseline,run-baseline,cathode1,control,-40.844743241486576,83.11041490348882,51.86143784064233,"[-40.845, 83.110, 51.861]",106.13784834257677
sub-5127,ses-baseline,run-baseline,cathode1,target,-28.439739548013332,56.607441790795015,79.12069501622344,"[-28.440, 56.607, 79.121]",101.35731661556221
sub-5127,ses-baseline,run-baseline,cathode2,control,-69.93179471941566,36.22703644724877,-10.645472988403426,"[-69.932, 36.227, -10.645]",79.47439951063242
sub-5127,ses-baseline,run-baseline,cathode2,target,-68.09417909764692,-12.827950786743166,40.240214818826765,"[-68.094, -12.828, 40.240]",80.1289488077489
sub-5127,ses-baseline,run-baseline,cathode3,control,-60.76124498134244,2.0254606321484707,66.2782784049318,"[-60.761, 2.025, 66.278]",89.93798736227504
sub-5127,ses-baseline,run-baseline,cathode3,target,-0.6222812722563491,-29.979263777187395,92.89364683826024,"[-0.622, -29.979, 92.894]",97.61338593407872
sub-5128,ses-baseline,run-baseline,anode,control,-70.56898343833502,48.56420553382916,3.3096202987391963,"[-70.569, 48.564, 3.310]",85.72874120838257
sub-5128,ses-baseline,run-baseline,anode,target,-51.84534043642486,1.4419718983914336,52.01160230158286,"[-51.845, 1.442, 52.012]",73.45219793785998
sub-5128,ses-baseline,run-baseline,cathode1,control,-44.80601899961812,88.15726659831724,18.543371220907876,"[-44.806, 88.157, 18.543]",100.61381420519407
sub-5128,ses-baseline,run-baseline,cathode1,target,-38.74448407610892,54.5946703621863,50.882017584106194,"[-38.744, 54.595, 50.882]",84.08741161261257
sub-5128,ses-baseline,run-baseline,cathode2,control,-77.36340454833041,43.54339407549882,-45.37629342380233,"[-77.363, 43.543, -45.376]",99.70020830372333
sub-5128,ses-baseline,run-baseline,cathode2,target,-74.87129678676216,-15.80459702335968,7.706543824806872,"[-74.871, -15.805, 7.707]",76.90830376055553
sub-5128,ses-baseline,run-baseline,cathode3,control,-69.38187047983774,7.532219603585707,31.56615680521307,"[-69.382, 7.532, 31.566]",76.59634807801818
sub-5128,ses-baseline,run-baseline,cathode3,target,-12.02390427404977,-31.582117991474515,68.2030804384447,"[-12.024, -31.582, 68.203]",76.11612596626216
sub-5129,ses-baseline,run-baseline,anode,control,-75.7428603633079,39.72301092235057,50.771818073805434,"[-75.743, 39.723, 50.772]",99.46193243282747
sub-5129,ses-baseline,run-baseline,anode,target,-45.983018299931565,-15.112064768605434,88.90469282085452,"[-45.983, -15.112, 88.905]",101.22675969877169
sub-5129,ses-baseline,run-baseline,cathode1,control,-46.445766412736965,75.1529188839988,67.90598308648661,"[-46.446, 75.153, 67.906]",111.4288695688583
sub-5129,ses-baseline,run-baseline,cathode1,target,-34.161501913060555,38.31079881312101,90.23855949554512,"[-34.162, 38.311, 90.239]",103.8158135280291
sub-5129,ses-baseline,run-baseline,cathode2,control,-80.65816583233432,40.33273138028279,1.4300028633447777,"[-80.658, 40.333, 1.430]",90.19153975966684
sub-5129,ses-baseline,run-baseline,cathode2,target,-80.23373917147701,-28.456613709159434,49.78737469700392,"[-80.234, -28.457, 49.787]",98.62055791998336
sub-5129,ses-baseline,run-baseline,cathode3,control,-71.58829743655359,-5.4229428463442195,71.40219782661303,"[-71.588, -5.423, 71.402]",101.2549578709604
sub-5129,ses-baseline,run-baseline,cathode3,target,-2.0307930917095516,-47.20915790658038,91.2601779432739,"[-2.031, -47.209, 91.260]",102.76793658076332
sub-5130,ses-baseline,run-baseline,anode,control,-68.20227969345947,44.36278747394713,20.700233908961366,"[-68.202, 44.363, 20.700]",83.95300799690973
sub-5130,ses-baseline,run-baseline,anode,target,-47.382507263458564,-2.630518512664407,60.0265355753867,"[-47.383, -2.631, 60.027]",76.51932171288726
sub-5130,ses-baseline,run-baseline,cathode1,control,-32.54687421483802,76.73130042588664,32.257115542333224,"[-32.547, 76.731, 32.257]",89.37288732784455
sub-5130,ses-baseline,run-baseline,cathode1,target,-32.13107657959615,49.286560538013624,57.77434996768195,"[-32.131, 49.287, 57.774]",82.45875724275345
sub-5130,ses-baseline,run-baseline,cathode2,control,-75.92131370086204,40.35779464573144,-28.070861003409224,"[-75.921, 40.358, -28.071]",90.44761301551551
sub-5130,ses-baseline,run-baseline,cathode2,target,-75.2873020083864,-18.15561917065011,17.454771473553222,"[-75.287, -18.156, 17.455]",79.38811874812016
sub-5130,ses-baseline,run-baseline,cathode3,control,-64.17302978784615,0.8220350387515574,44.17935844808309,"[-64.173, 0.822, 44.179]",77.9144993351105
sub-5130,ses-baseline,run-baseline,cathode3,target,-7.785247074324693,-37.34736708510702,72.33531925519992,"[-7.785, -37.347, 72.335]",81.77918018633908
sub-5131,ses-baseline,run-baseline,anode,control,-72.30158112895226,30.8795728579492,30.7277957350492,"[-72.302, 30.880, 30.728]",84.41127936698251
sub-5131,ses-baseline,run-baseline,anode,target,-48.56319035802647,-10.003963399704473,74.99155372967,"[-48.563, -10.004, 74.992]",89.90103376626169
sub-5131,ses-baseline,run-baseline,cathode1,control,-51.03823519008976,70.72194241444015,49.37836250067469,"[-51.038, 70.722, 49.378]",100.22333697018047
sub-5131,ses-baseline,run-baseline,cathode1,target,-38.81519317719859,43.69793188471253,77.5547489711947,"[-38.815, 43.698, 77.555]",97.11265396625326
sub-5131,ses-baseline,run-baseline,cathode2,control,-72.95659328478291,27.972122081329427,-19.00776776805231,"[-72.957, 27.972, -19.008]",80.41392511859023
sub-5131,ses-baseline,run-baseline,cathode2,target,-74.05362435686412,-25.623480872258796,31.202885755956945,"[-74.054, -25.623, 31.203]",84.34525553875483
sub-5131,ses-baseline,run-baseline,cathode3,control,-67.90910546709041,-11.936859068952112,55.59551136474371,"[-67.909, -11.937, 55.596]",88.57198255475475
sub-5131,ses-baseline,run-baseline,cathode3,target,-6.155557176042066,-41.134926762805684,85.76305198464712,"[-6.156, -41.135, 85.763]",95.31670456772095
sub-5132,ses-baseline,run-baseline,anode,control,-64.10157788186063,36.8406254399357,22.1544365013042,"[-64.102, 36.841, 22.154]",77.18201232437647
sub-5132,ses-baseline,run-baseline,anode,target,-44.85651621203004,3.0213298186032502,68.004055404559,"[-44.857, 3.021, 68.004]",81.52169669492426
sub-5132,ses-baseline,run-baseline,cathode1,control,-39.037423449681064,76.25378523282274,38.05121162652271,"[-39.037, 76.254, 38.051]",93.73609175856214
sub-5132,ses-baseline,run-baseline,cathode1,target,-26.32367438605958,54.483968482517135,67.57316968609236,"[-26.324, 54.484, 67.573]",90.70596406087441
sub-5132,ses-baseline,run-baseline,cathode2,control,-67.57054933556468,31.204355784054705,-27.30473939007355,"[-67.571, 31.204, -27.305]",79.27824260519202
sub-5132,ses-baseline,run-baseline,cathode2,target,-70.95568573614516,-10.63888361247731,24.33728913267941,"[-70.956, -10.639, 24.337]",75.7640998437523
sub-5132,ses-baseline,run-baseline,cathode3,control,-64.09822366132822,-4.366332681830851,50.226069405367355,"[-64.098, -4.366, 50.226]",81.54940334262943
sub-5132,ses-baseline,run-baseline,cathode3,target,-8.325759035483387,-34.46491064450226,81.90071106698726,"[-8.326, -34.465, 81.901]",89.2461472699443
sub-5133,ses-baseline,run-baseline,anode,control,-68.18999818726166,45.390829759868836,49.37664120424356,"[-68.190, 45.391, 49.377]",95.6465157529575
sub-5133,ses-baseline,run-baseline,anode,target,-56.04069402971286,-10.038129708015115,80.12539661305976,"[-56.041, -10.038, 80.125]",98.29243418375067
sub-5133,ses-baseline,run-baseline,cathode1,control,-45.645808588866345,83.48557469534924,71.56659303258148,"[-45.646, 83.486, 71.567]",119.05947363496658
sub-5133,ses-baseline,run-baseline,cathode1,target,-45.08844740508201,42.78452100591874,90.11022755452068,"[-45.088, 42.785, 90.110]",109.46842666739231
sub-5133,ses-baseline,run-baseline,cathode2,control,-76.48771770713797,48.60203098966972,0.9096555459537414,"[-76.488, 48.602, 0.910]",90.6275667199552
sub-5133,ses-baseline,run-baseline,cathode2,target,-74.29020812141292,-20.608915353546255,31.408265172900006,"[-74.290, -20.609, 31.408]",83.24807226563077
sub-5133,ses-baseline,run-baseline,cathode3,control,-64.0501641699232,0.09471487075730112,69.66048981395053,"[-64.050, 0.095, 69.660]",94.6309481206881
sub-5133,ses-baseline,run-baseline,cathode3,target,-19.252836561593888,-45.419624900722575,96.83676109080332,"[-19.253, -45.420, 96.837]",108.67829746709829
sub-5134,ses-baseline,run-baseline,anode,control,-66.46774538989314,35.772275960007704,44.330908881568234,"[-66.468, 35.772, 44.331]",87.53768552366752
sub-5134,ses-baseline,run-baseline,anode,target,-42.361248551678436,-11.9732370635911,84.55544830844629,"[-42.361, -11.973, 84.555]",95.32815755735743
sub-5134,ses-baseline,run-baseline,cathode1,control,-36.64269036785668,71.22886125266149,60.648306921809045,"[-36.643, 71.229, 60.648]",100.47116285396257
sub-5134,ses-baseline,run-baseline,cathode1,target,-30.36311457155712,41.226549599950545,87.08934883782992,"[-30.363, 41.227, 87.089]",101.02525327560389
sub-5134,ses-baseline,run-baseline,cathode2,control,-70.27161300805611,34.74298285806685,-5.5345411540578935,"[-70.272, 34.743, -5.535]",78.58629396030766
sub-5134,ses-baseline,run-baseline,cathode2,target,-67.37805647879684,-24.78231566599461,40.24671093181984,"[-67.378, -24.782, 40.247]",82.30287604609212
sub-5134,ses-baseline,run-baseline,cathode3,control,-62.553916517044065,-8.182435341994703,66.99072557886113,"[-62.554, -8.182, 66.991]",92.02011754681429
sub-5134,ses-baseline,run-baseline,cathode3,target,-0.5921863710958364,-44.97750731388403,94.19069303735321,"[-0.592, -44.978, 94.191]",104.38013941227278
sub-5135,ses-baseline,run-baseline,anode,control,-76.60476435821577,41.865428035627566,30.119323958647836,"[-76.605, 41.865, 30.119]",92.34813296818758
sub-5135,ses-baseline,run-baseline,anode,target,-49.9434682922542,6.597767542430247,83.31699893539553,"[-49.943, 6.598, 83.317]",97.3632521704367
sub-5135,ses-baseline,run-baseline,cathode1,control,-49.27330342977565,79.78561215813242,42.921390741775525,"[-49.273, 79.786, 42.921]",103.13024833451553
sub-5135,ses-baseline,run-baseline,cathode1,target,-31.10349482584659,57.77185143962318,79.17941044678136,"[-31.103, 57.772, 79.179]",102.83186883375808
sub-5135,ses-baseline,run-baseline,cathode2,control,-77.21470400294221,32.74597523447629,-19.081068259944857,"[-77.215, 32.746, -19.081]",86.01451374192375
sub-5135,ses-baseline,run-baseline,cathode2,target,-79.50308293180554,-9.140409873488407,42.45203661453181,"[-79.503, -9.140, 42.452]",90.58952865005129
sub-5135,ses-baseline,run-baseline,cathode3,control,-73.7974516310159,1.9469284930271569,59.41510502785951,"[-73.797, 1.947, 59.415]",94.76290995563966
sub-5135,ses-baseline,run-baseline,cathode3,target,-13.669527314150189,-30.37592538863173,99.1943447157511,"[-13.670, -30.376, 99.194]",104.63780790801802
sub-5136,ses-baseline,run-baseline,anode,control,-58.216343307578065,45.85806750584563,40.325266524453404,"[-58.216, 45.858, 40.325]",84.36961599856127
sub-5136,ses-baseline,run-baseline,anode,target,-44.135600193925,4.575652759296567,81.73319644945477,"[-44.136, 4.576, 81.733]",93.00109249087785
sub-5136,ses-baseline,run-baseline,cathode1,control,-21.449482482587978,78.06691484878274,48.25317382270621,"[-21.449, 78.067, 48.253]",94.24909695451859
sub-5136,ses-baseline,run-baseline,cathode1,target,-20.339690599230114,53.06037576988337,72.34891651449203,"[-20.340, 53.060, 72.349]",91.9971315386223
sub-5136,ses-baseline,run-baseline,cathode2,control,-70.17533891270497,39.14526183383751,-6.777790853307333,"[-70.175, 39.145, -6.778]",80.64036312172631
sub-5136,ses-baseline,run-baseline,cathode2,target,-76.44893327334465,-10.605471492863902,42.10274094200592,"[-76.449, -10.605, 42.103]",87.9178947600994
sub-5136,ses-baseline,run-baseline,cathode3,control,-59.33671712164491,5.399442307001181,69.19901792775731,"[-59.337, 5.399, 69.199]",91.31540975195162
sub-5136,ses-baseline,run-baseline,cathode3,target,-9.302795535589564,-34.05977979321438,94.85779005724895,"[-9.303, -34.060, 94.858]",101.21566548160594
sub-5137,ses-baseline,run-baseline,anode,control,-80.96976376198194,30.84621265797303,23.44475085312293,"[-80.970, 30.846, 23.445]",89.7621736678489
sub-5137,ses-baseline,run-baseline,anode,target,-54.692847190954694,-6.25212568553128,62.538959452304766,"[-54.693, -6.252, 62.539]",83.31577316941745
sub-5137,ses-baseline,run-baseline,cathode1,control,-58.055773596767025,71.79203818529535,37.92018561162443,"[-58.056, 71.792, 37.920]",99.81237434075008
sub-5137,ses-baseline,run-baseline,cathode1,target,-50.40397007938735,48.21850966668075,62.91536181767492,"[-50.404, 48.219, 62.915]",93.93576330071794
sub-5137,ses-baseline,run-baseline,cathode2,control,-79.92289059303987,25.218859068557464,-26.043260729891948,"[-79.923, 25.219, -26.043]",87.76053055281695
sub-5137,ses-baseline,run-baseline,cathode2,target,-75.27431441915918,-26.141857762120818,17.93732468530177,"[-75.274, -26.142, 17.937]",81.67843506945593
sub-5137,ses-baseline,run-baseline,cathode3,control,-68.44160361115786,-10.251854249276557,48.4091497728124,"[-68.442, -10.252, 48.409]",84.45590211549367
sub-5137,ses-baseline,run-baseline,cathode3,target,-11.06438508601311,-33.30281424142937,78.96316446482967,"[-11.064, -33.303, 78.963]",86.40994963562055
sub-5138,ses-baseline,run-baseline,anode,control,-55.114584683541004,45.36581442375183,49.684699654236105,"[-55.115, 45.366, 49.685]",86.97266204331768
sub-5138,ses-baseline,run-baseline,anode,target,-44.123223751247366,-8.767563555475485,71.68001162263677,"[-44.123, -8.768, 71.680]",84.62714169297746
sub-5138,ses-baseline,run-baseline,cathode1,control,-21.526231709340998,78.13090435586709,64.76901634485866,"[-21.526, 78.131, 64.769]",103.74411956998073
sub-5138,ses-baseline,run-baseline,cathode1,target,-31.509209819038606,44.22374025593528,77.36844148690928,"[-31.509, 44.224, 77.368]",94.52219445060474
sub-5138,ses-baseline,run-baseline,cathode2,control,-70.8085726146627,49.78743130995605,3.5074005211214296,"[-70.809, 49.787, 3.507]",86.63108062690384
sub-5138,ses-baseline,run-baseline,cathode2,target,-67.71968988231615,-20.553314290894118,24.783647079548736,"[-67.720, -20.553, 24.784]",74.98416025175563
sub-5138,ses-baseline,run-baseline,cathode3,control,-49.75395660672113,-0.563988445124415,66.24382087559134,"[-49.754, -0.564, 66.244]",82.849369853893
sub-5138,ses-baseline,run-baseline,cathode3,target,-4.475501074260383,-43.54384122960005,84.17050147140277,"[-4.476, -43.544, 84.171]",94.87238553363007
sub-5139,ses-baseline,run-baseline,anode,control,-75.02619850952046,40.982781558831796,32.874179915441694,"[-75.026, 40.983, 32.874]",91.59274290139871
sub-5139,ses-baseline,run-baseline,anode,target,-53.52373567919333,-10.8922985698264,79.59329781931517,"[-53.524, -10.892, 79.593]",96.53251010382252
sub-5139,ses-baseline,run-baseline,cathode1,control,-45.817782605909734,76.33801791126905,51.39193655575987,"[-45.818, 76.338, 51.392]",102.80025936005651
sub-5139,ses-baseline,run-baseline,cathode1,target,-37.09207606140157,41.38949067986974,82.70922067143798,"[-37.092, 41.389, 82.709]",99.64801668553392
sub-5139,ses-baseline,run-baseline,cathode2,control,-79.59443325737264,39.77869202379265,-15.2141247784344,"[-79.594, 39.779, -15.214]",90.2722977300338
sub-5139,ses-baseline,run-baseline,cathode2,target,-81.7580987798758,-21.409289077696915,36.30887422870814,"[-81.758, -21.409, 36.309]",91.98412212261671
