network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
b_no_attention,1500.0,1481.7,1700.3,1577.8,6259.8,0.055,42.12,45.46,0.0318,111.68,8.68,True,sub-4146,ses-1,run-02,[ 61.84230233 -32.57948627  -6.55744983],[ 47.18200697 -61.8980609   14.60648362],[ 53.59962155 -36.67738952 -46.54722671],[68.31425699  3.70275033  2.80495747]
b_no_attention,1175.1,1896.1,1697.3,1673.1,6441.7,0.1651,39.07,45.92,0.0661,112.99,3.72,True,sub-4146,ses-2,run-01,[ 61.1003298  -32.73579967 -17.90255765],[ 51.47448532 -34.11917119 -55.89464119],[ 50.35526237 -57.34111515   4.9597245 ],[68.06378849  5.81633397 -4.35901495]
b_no_attention,1431.1,1856.5,1597.6,1395.9,6281.0,0.1159,38.63,47.77,0.0863,114.71,2.45,True,sub-4146,ses-2,run-02,[ 56.45132523 -33.19466306 -26.37094724],[ 44.71699801 -35.28584343 -63.58778733],[ 46.50005737 -57.91629003  -3.88925095],[ 65.20158858   6.66646864 -12.44852773]
b_no_attention,1187.6,1638.7,1945.3,1469.2,6240.7,0.176,42.84,44.42,0.0159,110.41,5.75,True,sub-4146,ses-3,run-01,[ 62.30488179 -28.27488355 -17.02795286],[ 49.53127801 -37.86620602 -53.80045323],[ 53.82211978 -51.57208525  12.65464015],[ 67.41106765  11.18425621 -13.91872834]
b_no_attention,1447.2,1550.6,1944.5,1439.1,6381.5,0.1293,42.77,43.75,0.0095,112.03,4.41,True,sub-4146,ses-3,run-02,[ 62.34998806 -29.26070061 -18.13887135],[ 50.38092937 -39.02656093 -53.79383164],[ 53.90240021 -51.66221153  12.15448444],[ 67.9954436    9.66364119 -14.54935094]
b_no_attention,1416.4,1645.3,1633.5,1469.2,6164.4,0.065,43.02,43.78,0.0075,111.93,5.26,True,sub-4146,ses-4,run-01,[ 62.65879218 -30.0223595  -11.64457306],[ 51.34709635 -38.70561488 -48.50211107],[ 52.170376   -54.61743692  16.51714402],[68.34441177  8.6332691  -6.7275845 ]
b_no_attention,1471.4,1673.1,1662.1,1511.8,6318.5,0.0565,43.2,43.64,0.0043,112.43,5.17,True,sub-4146,ses-4,run-02,[ 62.77640104 -30.23063189 -12.24125455],[ 51.81136875 -39.26716878 -48.97822426],[ 52.17425457 -55.01378087  15.92945176],[68.33382303  8.17528536 -7.34621722]
b_no_attention,1214.0,1703.2,1976.8,469.4,5363.4,0.427,40.2,44.48,0.0433,111.29,6.32,True,sub-4147,ses-1,run-01,[ 65.43655002 -40.38689154 -32.52741598],[ 46.49139693 -68.18968673 -19.0063234 ],[ 57.5665186  -34.2070938  -70.60540539],[ 72.57946064  -5.85233606 -13.33466387]
b_no_attention,1504.4,1746.5,2005.4,889.7,6146.1,0.269,40.33,44.2,0.0376,112.78,4.95,True,sub-4147,ses-1,run-02,[ 65.40166065 -39.88780532 -32.96097682],[ 46.80337834 -67.8428336  -18.94945446],[ 57.56724742 -33.86765263 -70.22579017],[ 72.45270226  -6.06984891 -12.99462172]
b_no_attention,1302.0,1661.4,1671.7,1013.0,5648.0,0.1943,41.18,44.35,0.0303,110.17,6.86,True,sub-4147,ses-2,run-01,[ 66.75071768 -36.31615879 -26.63415034],[ 48.74419956 -65.98226062 -13.37564713],[ 63.11814212 -30.14035458 -66.02823165],[72.46306892 -2.8542719  -8.41408687]
b_no_attention,1547.7,1652.6,1728.1,1515.4,6443.9,0.0525,41.45,43.77,0.0222,111.64,5.5,True,sub-4147,ses-2,run-02,[ 66.43910078 -36.01097024 -27.5458495 ],[ 48.77533491 -65.90231464 -13.64696299],[ 62.98096466 -30.03659361 -66.44730519],[72.16167067 -3.0574414  -8.60355783]
b_no_attention,1614.4,1819.1,1803.7,1103.2,6340.4,0.1827,40.96,44.58,0.0349,111.7,5.63,True,sub-4147,ses-3,run-01,[ 68.46380836 -30.48412565 -18.66416822],[ 53.72892536 -58.89152313  -0.16589678],[ 64.15141063 -31.01708243 -58.67322589],[71.97888055  5.98538358 -4.98616075]
b_no_attention,1713.5,1820.6,1827.2,1330.6,6691.8,0.1212,41.64,44.29,0.0252,112.44,5.5,True,sub-4147,ses-3,run-02,[ 68.50913535 -30.37539003 -18.74270185],[ 53.67021187 -59.51507845  -0.2304731 ],[ 64.05497576 -31.01609473 -58.46962307],[71.96198806  5.56261221 -4.85153512]
b_no_attention,1012.2,1501.5,1695.9,438.6,4648.2,0.4185,41.17,43.95,0.0302,110.62,4.59,True,sub-4147,ses-4,run-01,[ 65.22193022 -39.6712037  -23.40743238],[ 45.67037931 -68.51338994 -10.12186807],[ 59.78210861 -35.8893969  -62.52501654],[70.752139   -9.01268459 -3.14799711]
b_no_attention,1370.2,1520.6,1778.0,1302.7,5971.5,0.1223,41.16,43.73,0.0264,111.67,4.92,True,sub-4147,ses-4,run-02,[ 65.11724854 -40.28445742 -23.91597236],[ 46.05174204 -69.1145997  -10.34920003],[ 59.6367628  -36.13363054 -62.4218614 ],[71.39337075 -6.89493419 -3.81262644]
b_no_attention,1380.5,1983.4,1849.9,1935.0,7148.7,0.1341,38.35,44.99,0.0706,116.0,1.77,True,sub-4148,ses-1,run-01,[ 68.41299206 -26.51429799 -15.67044034],[ 58.53113368 -53.87124722   3.08637578],[ 62.11823487 -29.07493043 -55.17546232],[71.25843709 10.11442123  1.65620406]
b_no_attention,1474.3,2028.9,1798.6,1895.4,7197.2,0.1137,39.07,44.86,0.0593,115.25,2.29,True,sub-4148,ses-1,run-02,[ 68.36031165 -26.21652123 -15.89908023],[ 58.6773228  -54.22033814   3.22923725],[ 61.82801657 -29.26473405 -54.84458773],[70.91740263 10.16563927  1.70041928]
b_no_attention,341.8,1549.2,1625.4,1612.2,5128.7,0.424,34.38,47.24,0.1394,109.42,6.91,True,sub-4148,ses-2,run-01,[ 71.77944883 -21.36716446  -5.62204589],[ 63.29892906 -43.84705269  14.01591632],[ 65.34908411 -28.2179515  -46.84370997],[70.94483358 20.56797159  2.08666749]
b_no_attention,403.4,1621.8,1679.7,1648.9,5353.9,0.4036,34.56,47.19,0.138,109.18,7.79,True,sub-4148,ses-2,run-02,[ 72.10961164 -20.93147043  -5.14473283],[ 63.44513205 -44.02733349  13.94617919],[ 65.40060772 -28.00606543 -46.61555454],[70.94272967 20.88408623  2.25285061]
b_no_attention,720.3,1823.5,1503.7,1577.0,5624.5,0.2939,42.87,43.28,0.0042,114.53,2.67,True,sub-4148,ses-3,run-01,[ 70.44352778 -19.043589   -19.38120417],[ 59.30459241 -49.77450531   1.40792348],[ 64.72586303 -19.6462112  -57.65180836],[71.22929418 16.71465661 -3.6559309 ]
b_no_attention,1010.8,1859.4,1569.7,1747.2,6187.1,0.2109,41.5,45.08,0.0339,114.33,2.85,True,sub-4148,ses-3,run-02,[ 70.40869827 -19.82769812 -20.15574595],[ 59.52947764 -50.13191271   1.62351231],[ 64.73444273 -19.44241351 -57.18217417],[71.44351668 17.0469671  -2.9625668 ]
b_no_attention,825.2,1954.1,1436.9,1244.0,5460.2,0.2972,42.26,45.91,0.0366,116.68,2.02,True,sub-4148,ses-4,run-01,[ 71.71344093 -15.22062793  -1.73752078],[ 62.46590481 -42.35206164  24.23984926],[ 67.3129886  -24.11280334 -38.57297035],[70.58125511 25.06154435  7.94829764]
b_no_attention,547.9,1986.3,1489.7,1290.2,5314.2,0.3892,40.91,46.56,0.0534,117.56,0.71,True,sub-4148,ses-4,run-02,[ 71.60077262 -15.73959374  -2.49046458],[ 62.60988754 -42.56729502  24.19491581],[ 67.34930753 -24.22227956 -38.18088052],[70.60107951 24.92503098  8.08540322]
b_no_attention,1057.0,1475.8,1569.7,1061.4,5163.9,0.1814,41.08,44.45,0.0333,110.14,9.03,True,sub-4149,ses-1,run-01,[ 63.25440676 -28.56245019  -2.14625996],[ 53.80807973 -56.56442799  20.24980299],[ 54.19018481 -37.35140411 -39.42718924],[63.28880625 11.02216214  4.45944999]
b_no_attention,1196.4,1516.2,1602.7,1162.6,5477.8,0.1408,41.27,44.44,0.0304,110.02,8.58,True,sub-4149,ses-1,run-02,[ 63.38497962 -28.56400849  -2.72152323],[ 53.9499035  -56.66112927  19.83604137],[ 54.49675429 -37.47623987 -39.60422985],[63.29669479 10.93776136  4.28652825]
b_no_attention,1191.9,1547.7,1566.0,968.2,5273.9,0.1906,43.04,45.68,0.0245,111.26,6.02,True,sub-4149,ses-2,run-01,[ 62.33374572 -29.5670061   -3.66583959],[ 54.10417043 -55.73693151  23.83770295],[ 51.91350785 -39.63812286 -42.26972036],[63.07511845  9.96691157  1.2517984 ]
b_no_attention,1264.6,1577.0,1603.4,1152.3,5597.4,0.1395,42.95,45.22,0.0223,111.63,6.06,True,sub-4149,ses-2,run-02,[ 62.12851973 -29.02595933  -3.83965969],[ 54.11334517 -55.6382325   23.78413162],[ 51.99321139 -39.27647968 -42.02517795],[62.66576542  9.44884125  0.97324329]
b_no_attention,1271.9,1581.4,1416.4,1245.5,5515.2,0.0971,43.25,44.2,0.0089,114.96,3.86,True,sub-4149,ses-3,run-01,[ 62.50744063 -26.92093913  -8.28548564],[ 52.62308627 -36.56312611 -45.20178772],[ 55.51191501 -54.10598712  18.84694664],[62.95502623 12.2386187  -0.65326596]
b_no_attention,1388.5,1590.2,1431.8,1337.9,5748.5,0.0657,43.47,44.88,0.0145,115.34,3.5,True,sub-4149,ses-3,run-02,[ 62.44596363 -26.63961868  -8.51744019],[ 52.69942837 -36.31103227 -45.40172756],[ 55.47193867 -53.98604059  18.73886808],[62.47835429 13.06126452 -0.43219112]
b_no_attention,1225.0,1538.2,1429.6,1313.0,5505.7,0.0859,40.41,46.07,0.0535,111.37,6.1,True,sub-4149,ses-4,run-01,[ 61.73317534 -31.66121141  -7.1068886 ],[ 50.96459865 -40.30534855 -44.08508787],[ 54.37373311 -56.79350839  18.28148187],[63.57577573  9.44787375 -1.07442473]
b_no_attention,1268.2,1583.6,1459.7,1322.5,5634.1,0.0872,40.56,45.84,0.0499,111.54,6.0,True,sub-4149,ses-4,run-02,[ 61.70625641 -31.42002605  -7.19851694],[ 51.03708435 -40.07167222 -43.85788747],[ 54.34841871 -56.75467879  18.18240866],[63.06212702  9.47347419 -1.01564866]
b_no_attention,1933.5,1673.9,1716.4,1747.2,7071.0,0.0561,54.33,55.2,0.0066,108.82,7.61,True,sub-4150,ses-1,run-01,[-69.51551593  47.16427041  18.14538407],[-72.57044957  52.98528823 -30.46222392],[-67.3451465    4.25731489  43.39992556],[-44.48636112  85.40129233  37.28077041]
b_no_attention,1937.9,1659.2,1720.8,1716.4,7034.3,0.0605,52.0,55.38,0.0292,107.98,8.99,True,sub-4150,ses-1,run-02,[-69.23214467  46.9013815   17.78372764],[-72.26342688  53.89950553 -28.5378668 ],[-67.31399148   4.10149143  43.51651726],[-43.5972846   84.97562073  37.48081108]
b_no_attention,1850.6,1576.3,1735.5,1786.1,6948.5,0.0584,54.08,55.14,0.008,111.65,6.26,True,sub-4150,ses-2,run-01,[-68.43277602  48.28686704  20.26487851],[-72.82568006  49.83954354 -29.29001988],[-64.66520568   7.92608089  47.46580337],[-42.74053791  86.52524427  37.3939853 ]
b_no_attention,1900.5,1681.9,1778.8,1750.1,7111.3,0.0445,52.8,54.72,0.0146,110.12,7.2,True,sub-4150,ses-2,run-02,[-68.36531913  48.00171193  20.86182859],[-72.2305439   51.07636424 -26.54492546],[-65.14051142   7.44697708  47.44369655],[-42.1977833   86.05887118  38.26237779]
b_no_attention,1797.1,1607.8,1874.1,1812.5,7091.5,0.0562,52.55,53.94,0.0108,110.38,5.15,True,sub-4150,ses-3,run-01,[-70.26069097  39.13093111  22.79714484],[-72.76209651  48.32325339 -24.95825624],[-69.20330765  -4.98209473  40.22242331],[-46.11001232  74.19017808  45.39533929]
b_no_attention,1764.8,1516.2,1882.2,1735.5,6898.6,0.0767,52.66,54.07,0.0108,110.98,4.63,True,sub-4150,ses-3,run-02,[-70.69995312  39.00447318  23.25889601],[-73.36257395  47.82163533 -24.67470412],[-69.523945    -5.30227855  40.46261726],[-46.59708415  74.07342022  45.95823626]
b_no_attention,1772.9,1458.9,1718.6,1774.4,6724.8,0.0775,53.41,55.9,0.0188,109.79,5.89,True,sub-4150,ses-4,run-01,[-68.60743282  43.97407134  23.71524961],[-71.57328372  51.27764177 -26.13078395],[-66.30178282   0.61012032  44.67846996],[-41.95790763  80.31147921  44.46134625]
b_no_attention,1789.8,1536.0,1716.4,1710.5,6752.7,0.0552,53.84,55.93,0.0156,109.67,5.97,True,sub-4150,ses-4,run-02,[-68.67471838  44.35220037  23.8655014 ],[-72.0864222   52.02077853 -25.92707433],[-65.94518192   0.52014796  44.69051154],[-42.02904712  80.49258918  44.47295258]
b_no_attention,1815.4,1635.7,1525.0,1717.9,6694.0,0.0638,52.59,55.55,0.0232,101.12,10.25,True,sub-4151,ses-1,run-01,[-65.49922219  26.33936542  41.6198266 ],[-72.67166765  39.33558137  -4.25912202],[-56.24191899 -17.86581561  56.24740795],[-37.62512629  64.51445945  58.22009792]
b_no_attention,1834.5,1685.6,1525.0,1626.9,6671.9,0.0671,52.47,55.58,0.0237,100.52,10.66,True,sub-4151,ses-1,run-02,[-65.34221076  26.21891161  41.75245941],[-72.42145737  39.35553946  -4.42817417],[-56.46901281 -17.93775723  56.40846156],[-37.50129221  64.60560042  58.00183367]
b_no_attention,1421.5,1482.4,1511.8,1630.6,6046.3,0.0503,52.82,53.23,0.0033,109.52,6.94,True,sub-4151,ses-2,run-01,[-71.66864775  21.63917618  28.35377174],[-73.04535855  34.36090525 -17.96206561],[-64.92854044 -22.77729157  45.14789344],[-49.26253934  55.35515726  53.47687651]
b_no_attention,1499.3,1498.5,1505.1,1645.2,6148.2,0.0407,52.72,53.49,0.006,109.4,6.98,True,sub-4151,ses-2,run-02,[-71.36121309  21.60621965  28.50799314],[-73.20661331  34.34983719 -18.03101427],[-64.74662334 -22.48023742  45.16840078],[-48.43632612  55.61039495  53.45993913]
b_no_attention,1534.5,1479.5,1410.5,1585.8,6010.3,0.0433,52.2,54.19,0.0152,108.54,5.19,True,sub-4151,ses-3,run-01,[-68.25845554  25.62930181  36.82799567],[-74.02885671  33.16436918 -10.24139196],[-59.98429048 -18.37831849  51.51010703],[-43.28569612  63.20190017  55.62797214]
b_no_attention,1502.2,1481.7,1417.1,1627.6,6028.7,0.0506,52.16,54.02,0.0143,107.52,5.93,True,sub-4151,ses-3,run-02,[-67.94482893  25.7085871   36.58071069],[-73.58749587  33.46226302 -10.49929658],[-60.154842   -18.3069811   51.38856927],[-42.80089667  63.29457946  54.71653459]
b_no_attention,1506.6,1590.2,1612.2,1663.6,6372.7,0.0355,51.98,54.6,0.0204,108.94,5.87,True,sub-4151,ses-4,run-01,[-71.99788689  19.22400027  30.3926865 ],[-74.06718824  30.90519199 -16.62084994],[-65.24551634 -24.58960477  45.77725682],[-48.66659181  55.10022864  54.77785021]
b_no_attention,1577.0,1601.2,1585.8,1717.1,6481.2,0.0349,51.6,54.42,0.0224,109.74,5.25,True,sub-4151,ses-4,run-02,[-72.57422078  18.58410183  31.16883381],[-74.19881686  30.18738649 -15.85765644],[-66.05167054 -25.0748573   46.04054755],[-49.32329922  53.85668031  56.16796297]
b_no_attention,1555.0,1390.7,1764.1,204.6,4914.5,0.4931,40.84,45.63,0.0471,108.56,9.88,True,sub-4152,ses-1,run-01,[ 76.6522608  -29.30938257 -16.90437623],[ 65.10177681 -56.26259891   5.43014164],[ 66.08712737 -35.61367032 -56.21399017],[ 80.59960555  10.29424438 -10.88966249]
b_no_attention,1695.9,1502.9,1801.5,411.5,5411.8,0.4095,40.93,45.45,0.0443,109.13,9.15,True,sub-4152,ses-1,run-02,[ 76.72729145 -29.55676531 -18.02375476],[ 65.23630514 -56.25440962   4.7758753 ],[ 66.5161303  -36.16143807 -57.20720052],[ 80.56256035   9.87943381 -11.91192722]
b_no_attention,1828.6,1698.1,1721.5,1212.5,6460.7,0.1471,41.68,46.83,0.0527,112.46,4.46,True,sub-4152,ses-2,run-01,[ 75.533105   -26.90622761 -33.74966227],[ 64.4751245  -31.7026224  -69.97501653],[ 68.20072608 -51.70648415  -6.42779899],[ 80.31845884  13.85102204 -23.5887899 ]
b_no_attention,1871.9,2180.0,1945.2,1528.6,7525.7,0.124,41.71,46.44,0.0455,112.98,4.24,True,sub-4152,ses-2,run-02,[ 75.6542523  -27.09224892 -34.64364127],[ 64.44822722 -32.40310314 -71.46671069],[ 67.60950446 -51.19702347  -6.86322305],[ 80.18136086  13.35493211 -24.58410718]
b_no_attention,1822.8,1856.5,1933.5,525.2,6137.9,0.3806,42.85,44.69,0.0194,114.59,2.82,True,sub-4152,ses-3,run-01,[ 74.91672895 -31.39511508 -28.1446167 ],[ 64.47627608 -57.74313052  -1.83264639],[ 63.79379995 -36.70439777 -64.9140684 ],[ 81.45606959   7.09547948 -17.97501269]
b_no_attention,1841.1,1885.8,1814.7,750.4,6292.0,0.3024,42.49,44.23,0.0165,111.92,4.82,True,sub-4152,ses-3,run-02,[ 74.98474272 -31.05310212 -29.83398853],[ 64.20069588 -57.3454232   -3.11177329],[ 64.46653862 -36.5672551  -66.29680919],[ 80.95645892   7.58283535 -21.73058554]
b_no_attention,1450.1,1805.9,2062.6,1305.6,6624.3,0.1794,42.12,44.94,0.028,115.53,2.51,True,sub-4157,ses-1,run-01,[ 74.30456161 -24.18276096  -9.21208819],[ 63.26710566 -52.42896258  17.03610248],[ 66.66024545 -31.20292592 -45.7898846 ],[75.28822554 15.00564284  1.23945081]
b_no_attention,1592.4,1868.2,2216.7,1555.8,7233.1,0.1465,41.75,44.75,0.03,115.57,2.97,True,sub-4157,ses-1,run-02,[ 74.48542127 -24.09665084  -9.00915463],[ 63.58381755 -52.5400983   16.78054741],[ 66.89104701 -31.18663616 -45.23762591],[75.44883773 14.93615906  1.37086135]
b_no_attention,955.0,2068.5,1812.5,1724.5,6560.5,0.2532,40.92,46.49,0.0521,116.94,0.91,True,sub-4157,ses-2,run-01,[ 75.444951   -19.39208899 -15.75940826],[ 65.82202506 -48.71248151   8.4952061 ],[ 68.16421357 -24.26677617 -51.64645269],[75.25850387 19.97927984 -1.21923112]
b_no_attention,1115.7,2084.6,1933.5,1853.6,6987.4,0.214,40.78,46.65,0.0552,116.82,1.08,True,sub-4157,ses-2,run-02,[ 75.54902902 -19.75274582 -15.51701278],[ 66.05734253 -49.05178324   8.55618733],[ 68.25747402 -24.58677728 -51.27092636],[75.40461974 19.76329339 -0.95769409]
b_no_attention,1467.8,1910.1,1888.1,1672.4,6938.3,0.1037,42.35,44.81,0.0251,113.62,3.63,True,sub-4157,ses-3,run-01,[ 74.83000552 -22.05568178 -14.0861425 ],[ 65.34110147 -50.04760942  10.15374284],[ 66.52917618 -27.51066473 -53.29274933],[75.94259998 16.60596921 -3.07557425]
b_no_attention,1563.8,1994.4,2009.1,1812.5,7379.8,0.0975,42.29,44.84,0.025,114.17,3.18,True,sub-4157,ses-3,run-02,[ 75.00713623 -22.29381658 -14.3961469 ],[ 65.52995609 -50.55137974   9.45185634],[ 66.55675957 -27.20473336 -53.15113959],[76.07705136 16.367306   -2.43456988]
b_no_attention,1084.9,1808.8,1837.4,209.0,4940.2,0.5382,43.59,44.47,0.0082,111.86,4.74,True,sub-4157,ses-4,run-01,[ 75.16954909 -21.67557968 -16.25514172],[ 64.34733227 -51.73596264   8.04656026],[ 66.50628185 -25.6716174  -54.75960489],[75.38221324 12.94665349  2.45613268]
b_no_attention,1184.6,1837.4,1855.8,189.2,5067.1,0.5355,43.66,44.3,0.006,111.09,5.21,True,sub-4157,ses-4,run-02,[ 75.18503573 -22.07138531 -16.50732837],[ 64.4293677  -51.94581056   7.79125047],[ 66.65095402 -25.86258738 -54.79098966],[75.45472975 12.55676134  2.72494253]
b_no_attention,671.2,1697.3,1684.1,1442.8,5495.5,0.3044,40.47,44.26,0.0408,109.11,10.78,True,sub-4158,ses-1,run-01,[ 72.39612198 -20.8931581  -13.25575487],[ 61.67828342 -30.39836391 -50.54999817],[ 63.48296054 -48.35248215   9.1312809 ],[73.19003396 18.63415821 -8.53101144]
b_no_attention,861.1,1748.0,1716.4,1420.1,5745.6,0.2478,40.35,44.53,0.043,110.39,9.99,True,sub-4158,ses-1,run-02,[ 72.31644972 -21.07685346 -13.16324616],[ 62.16118494 -29.79192936 -50.50104252],[ 63.38170011 -48.34327512   9.27673626],[73.21653927 18.76033793 -7.82178204]
b_no_attention,1351.9,1615.2,1945.3,1462.6,6374.9,0.1402,42.8,43.69,0.0089,111.88,7.97,True,sub-4158,ses-2,run-01,[ 70.96163308 -25.68454721  -8.62663392],[ 59.99392449 -55.12471778  13.85690843],[ 61.97097057 -31.51568647 -46.58004523],[73.54282313 12.53147012  0.10753791]
b_no_attention,1414.9,1586.6,2053.8,1536.0,6591.3,0.1472,43.04,43.32,0.0026,111.96,7.56,True,sub-4158,ses-2,run-02,[ 70.90292825 -25.78486362  -8.38254597],[ 60.07670231 -55.65088192  14.1961098 ],[ 62.09792076 -31.05224271 -46.11300591],[73.41378385 11.88174351  0.83489767]
b_no_attention,1228.6,1706.9,1462.6,1536.0,5934.1,0.1158,41.37,44.46,0.0313,112.8,6.84,True,sub-4158,ses-3,run-01,[ 72.54201553 -16.03794892 -15.97570293],[ 64.53374922 -45.68735298   5.26283834],[ 63.54658371 -21.22570074 -54.73919771],[72.70155296 22.14739308 -5.2048446 ]
b_no_attention,1295.4,1776.6,1472.9,1688.5,6233.4,0.1205,41.16,44.73,0.0358,112.49,6.05,True,sub-4158,ses-3,run-02,[ 72.48891825 -16.59930942 -15.60676728],[ 64.54733425 -45.98308874   5.69819145],[ 63.64232552 -20.93376352 -54.12556348],[72.5200477  22.0860425  -4.01780265]
b_no_attention,831.8,1583.6,1266.8,1337.9,5020.1,0.2161,42.48,43.84,0.0129,103.36,10.95,True,sub-4158,ses-4,run-01,[ 73.08746833 -15.53773544 -12.41097824],[ 63.08879883 -48.56239337   6.95865695],[ 64.88011564 -23.9995635  -49.44746369],[73.12264548 20.91408839 -0.48147293]
b_no_attention,1848.4,1698.1,1784.6,1711.3,7042.4,0.0344,53.15,56.04,0.022,105.53,9.02,True,sub-4159,ses-1,run-01,[-70.867732    28.95092756  16.865924  ],[-75.34650892  32.48030906 -33.40068228],[-64.20488256 -10.81182918  42.87896038],[-42.59907179  67.5046314   30.4436101 ]
b_no_attention,1872.7,1629.1,1771.4,1717.1,6990.4,0.0505,52.94,57.3,0.0324,106.17,8.7,True,sub-4159,ses-1,run-02,[-70.94261912  28.74944603  17.53065605],[-76.12000255  32.23742228 -33.82014914],[-64.60109455 -10.92598954  43.40414775],[-42.89236213  67.20876756  31.20540219]
b_no_attention,1640.1,1564.6,1805.9,1777.3,6787.9,0.0582,53.27,56.4,0.0241,111.17,7.16,True,sub-4159,ses-2,run-01,[-71.36777833  33.62879971   6.95537574],[-74.26963164  40.77925204 -42.62111428],[-71.64342533  -8.3145504   30.47431633],[-42.28203368  69.08781486  28.96313861]
b_no_attention,1697.3,1852.1,1947.5,1759.7,7256.6,0.0522,53.48,56.53,0.0226,109.52,8.39,True,sub-4159,ses-2,run-02,[-71.97555346  33.51461788   7.40468964],[-74.67493388  42.35191768 -41.5353193 ],[-72.16731638  -8.76230302  30.72085989],[-42.86406264  69.02540036  29.55539746]
b_no_attention,1861.6,1618.1,1701.0,2010.6,7191.3,0.0839,51.87,53.39,0.0119,108.17,6.65,True,sub-4159,ses-3,run-01,[-68.30014512  34.14277751  21.7404425 ],[-73.57340472  38.23654745 -25.99263601],[-62.84959876  -7.17401663  44.26887919],[-37.40696765  66.31209562  35.80866915]
b_no_attention,1882.2,1764.1,1728.1,1995.1,7369.6,0.057,52.01,53.54,0.0125,108.37,6.57,True,sub-4159,ses-3,run-02,[-68.50951661  34.13760649  22.09716304],[-73.74957308  38.35162468 -25.76554643],[-63.09491882  -7.15425179  44.40063068],[-37.47153327  66.22590625  36.44650708]
b_no_attention,1988.5,1521.3,1803.0,1756.8,7069.6,0.0942,52.91,53.58,0.0055,109.32,6.91,True,sub-4159,ses-4,run-01,[-74.10178793  22.97661717  13.17146148],[-76.38507725  26.88700054 -34.98731841],[-69.36751767 -17.66608699  37.80808374],[-50.02072912  60.30413969  30.96836357]
b_no_attention,2011.3,1531.6,1866.8,1759.7,7169.3,0.0977,52.99,53.98,0.0082,109.44,6.65,True,sub-4159,ses-4,run-02,[-74.0555929   22.79942966  13.8772868 ],[-76.49621789  27.06198865 -34.60893755],[-69.90177444 -18.28374514  38.03192681],[-49.92295428  60.04362031  31.97888357]
b_no_attention,1607.8,1558.0,1486.1,1553.6,6205.5,0.0279,52.93,54.26,0.0102,109.7,5.29,True,sub-4161,ses-1,run-01,[-63.9086869   30.98580325  31.14182817],[-71.02024315  39.83842735 -16.50728243],[-63.11640889 -13.63266727  49.4901665 ],[-32.03715363  61.88910421  48.66443333]
b_no_attention,1607.8,1708.3,1524.2,1547.7,6388.1,0.0445,52.76,54.33,0.0122,109.97,4.92,True,sub-4161,ses-1,run-02,[-63.94850317  30.63720048  32.01906822],[-70.48878581  39.39142562 -15.79786146],[-63.75691853 -14.01660697  49.95652551],[-32.13550976  61.13808935  49.92135254]
b_no_attention,1686.3,1445.7,1653.3,1815.4,6600.8,0.0804,52.71,54.07,0.0117,109.58,7.4,True,sub-4161,ses-2,run-01,[-64.53695815  33.33499862  27.79394348],[-70.1837634   45.61925038 -19.0681104 ],[-65.54605249 -11.65217332  46.70040692],[-32.64262591  62.14030198  48.08668957]
b_no_attention,1745.7,1604.9,1712.0,1755.3,6817.9,0.035,52.38,54.47,0.0176,110.02,6.96,True,sub-4161,ses-2,run-02,[-64.59345097  33.01150389  28.90456415],[-69.79215147  45.39469552 -18.3998572 ],[-66.17922595 -12.31221017  47.45501256],[-32.99774556  61.3181101   49.66010584]
b_no_attention,1729.6,1387.8,1559.4,1766.3,6443.1,0.0935,51.76,55.2,0.027,110.29,4.75,True,sub-4161,ses-3,run-01,[-65.58275206  22.06164413  31.16391517],[-72.00522849  35.24318113 -15.53705223],[-64.30397003 -25.7871448   45.02216428],[-36.14238389  51.42084242  52.3656317 ]
b_no_attention,1654.8,1515.4,1544.0,1759.0,6473.2,0.0596,52.44,54.6,0.0165,109.96,5.08,True,sub-4161,ses-3,run-02,[-65.00179504  22.24641914  30.70290982],[-71.18146723  35.42521555 -15.46003751],[-63.88645686 -24.9986821   44.72824901],[-34.77884494  51.72817234  52.00109236]
b_no_attention,1684.9,1373.1,1629.9,1609.3,6297.2,0.0758,53.79,55.23,0.0125,108.76,10.79,True,sub-4161,ses-4,run-01,[-66.37823148  27.72996923  26.19307439],[-70.5973778   43.48560222 -19.55827382],[-66.29613062 -16.80304517  45.55115896],[-34.10065351  57.00511877  50.30893039]
b_no_attention,1697.3,1434.0,1640.9,1566.0,6338.2,0.0622,53.74,55.36,0.0135,109.29,10.57,True,sub-4161,ses-4,run-02,[-65.91204058  27.66890911  26.54152218],[-70.42667647  43.24079355 -19.18537639],[-66.20895729 -16.9031593   46.00588914],[-33.41220366  56.80407892  50.7617284 ]
b_no_attention,1785.4,1307.1,1883.6,1774.4,6750.5,0.1326,41.0,44.3,0.032,116.47,0.95,True,sub-4162,ses-1,run-01,[ 66.64408801 -43.46696876 -21.90217645],[ 51.41833505 -68.89259348   0.23899874],[ 57.40571071 -45.33158763 -58.88066779],[76.04945119 -7.83108264 -6.38756603]
