,Subject,Experiment,Electrode,run,Session,Dimension,Coordinate difference in mm,date
2719,sub-032,P7,Anode,run-02,ses-2,Y,7.637068820893763,2023-10-11
2720,sub-032,P7,Anode,run-02,ses-2,Z,8.110067833289506,2023-10-11
2730,sub-032,P7,Cathode1,run-01,ses-1,X,6.107136002480985,2023-07-05
2731,sub-032,P7,Cathode1,run-01,ses-1,Y,7.80652143985033,2023-07-05
2732,sub-032,P7,Cathode1,run-01,ses-1,Z,3.0822467889636727,2023-07-05
2733,sub-032,P7,Cathode1,run-01,ses-2,X,11.580825688987971,2023-10-11
2734,sub-032,P7,Cathode1,run-01,ses-2,Y,5.695038767457008,2023-10-11
2735,sub-032,P7,Cathode1,run-01,ses-2,Z,7.368923721089956,2023-10-11
2742,sub-032,P7,Cathode1,run-02,ses-1,X,6.985839337781073,2023-07-05
2743,sub-032,P7,Cathode1,run-02,ses-1,Y,9.616901749670506,2023-07-05
2744,sub-032,P7,Cathode1,run-02,ses-1,Z,3.225202522426841,2023-07-05
2745,sub-032,P7,Cathode1,run-02,ses-2,X,12.470115087665619,2023-10-11
2746,sub-032,P7,Cathode1,run-02,ses-2,Y,6.605935396552086,2023-10-11
2747,sub-032,P7,Cathode1,run-02,ses-2,Z,7.435556258261201,2023-10-11
2757,sub-032,P7,Cathode2,run-01,ses-1,X,45.53431909132749,2023-07-05
2758,sub-032,P7,Cathode2,run-01,ses-1,Y,19.133972925841807,2023-07-05
2759,sub-032,P7,Cathode2,run-01,ses-1,Z,39.051335657835004,2023-07-05
2760,sub-032,P7,Cathode2,run-01,ses-2,X,33.6551722779125,2023-10-11
2761,sub-032,P7,Cathode2,run-01,ses-2,Y,24.39740620344877,2023-10-11
2762,sub-032,P7,Cathode2,run-01,ses-2,Z,28.765008737221358,2023-10-11
2769,sub-032,P7,Cathode2,run-02,ses-1,X,43.702676188871266,2023-07-05
2770,sub-032,P7,Cathode2,run-02,ses-1,Y,20.163027910292147,2023-07-05
2771,sub-032,P7,Cathode2,run-02,ses-1,Z,37.348053260594604,2023-07-05
2772,sub-032,P7,Cathode2,run-02,ses-2,X,32.73399090088904,2023-10-11
2773,sub-032,P7,Cathode2,run-02,ses-2,Y,24.538390455543993,2023-10-11
2774,sub-032,P7,Cathode2,run-02,ses-2,Z,26.975712484568355,2023-10-11
2784,sub-032,P7,Cathode3,run-01,ses-1,X,51.10467722848058,2023-07-05
2785,sub-032,P7,Cathode3,run-01,ses-1,Y,38.74691504448652,2023-07-05
2786,sub-032,P7,Cathode3,run-01,ses-1,Z,29.82416686922312,2023-07-05
2787,sub-032,P7,Cathode3,run-01,ses-2,X,54.85332048147917,2023-10-11
2788,sub-032,P7,Cathode3,run-01,ses-2,Y,37.725786434710024,2023-10-11
2789,sub-032,P7,Cathode3,run-01,ses-2,Z,42.378312615156176,2023-10-11
2796,sub-032,P7,Cathode3,run-02,ses-1,X,51.10467722848058,2023-07-05
2797,sub-032,P7,Cathode3,run-02,ses-1,Y,38.74691504448652,2023-07-05
2798,sub-032,P7,Cathode3,run-02,ses-1,Z,29.82416686922312,2023-07-05
2799,sub-032,P7,Cathode3,run-02,ses-2,X,53.95344501942397,2023-10-11
2800,sub-032,P7,Cathode3,run-02,ses-2,Y,37.714373486340044,2023-10-11
2801,sub-032,P7,Cathode3,run-02,ses-2,Z,42.388003274276855,2023-10-11
2811,sub-033,P3,Anode,run-01,ses-1,X,1.19789525981993,2023-08-10
2812,sub-033,P3,Anode,run-01,ses-1,Y,5.234363213628534,2023-08-10
2813,sub-033,P3,Anode,run-01,ses-1,Z,0.33923050343990013,2023-08-10
2814,sub-033,P3,Anode,run-01,ses-2,X,0.30126056097448384,2023-09-06
2815,sub-033,P3,Anode,run-01,ses-2,Y,9.797249739505354,2023-09-06
2816,sub-033,P3,Anode,run-01,ses-2,Z,0.9526851396262614,2023-09-06
2817,sub-033,P3,Anode,run-01,ses-3,X,0.6013581429049424,2023-11-08
2818,sub-033,P3,Anode,run-01,ses-3,Y,9.473209155239168,2023-11-08
2819,sub-033,P3,Anode,run-01,ses-3,Z,9.115748784989115,2023-11-08
2823,sub-033,P3,Anode,run-02,ses-1,X,1.1712007655203394,2023-08-10
2824,sub-033,P3,Anode,run-02,ses-1,Y,4.269817002564672,2023-08-10
2825,sub-033,P3,Anode,run-02,ses-1,Z,0.49680439054966286,2023-08-10
2826,sub-033,P3,Anode,run-02,ses-2,X,0.3132299876213125,2023-09-06
2827,sub-033,P3,Anode,run-02,ses-2,Y,7.996258442737165,2023-09-06
2828,sub-033,P3,Anode,run-02,ses-2,Z,1.0804350595176189,2023-09-06
2829,sub-033,P3,Anode,run-02,ses-3,X,0.6400220638513616,2023-11-08
2830,sub-033,P3,Anode,run-02,ses-3,Y,8.636764069534841,2023-11-08
2831,sub-033,P3,Anode,run-02,ses-3,Z,10.079533598870036,2023-11-08
2838,sub-033,P3,Cathode1,run-01,ses-1,X,14.786756003759805,2023-08-10
2839,sub-033,P3,Cathode1,run-01,ses-1,Y,57.58267164304853,2023-08-10
2840,sub-033,P3,Cathode1,run-01,ses-1,Z,18.071959679722788,2023-08-10
2841,sub-033,P3,Cathode1,run-01,ses-2,X,14.608161466680471,2023-09-06
2842,sub-033,P3,Cathode1,run-01,ses-2,Y,50.634908706694844,2023-09-06
2843,sub-033,P3,Cathode1,run-01,ses-2,Z,22.182598775029184,2023-09-06
2844,sub-033,P3,Cathode1,run-01,ses-3,X,9.46726837523282,2023-11-08
2845,sub-033,P3,Cathode1,run-01,ses-3,Y,49.24386222921312,2023-11-08
2846,sub-033,P3,Cathode1,run-01,ses-3,Z,14.84967741161585,2023-11-08
2850,sub-033,P3,Cathode1,run-02,ses-1,X,14.79274071708322,2023-08-10
2851,sub-033,P3,Cathode1,run-02,ses-1,Y,58.48316729143262,2023-08-10
2852,sub-033,P3,Cathode1,run-02,ses-1,Z,18.00808471977711,2023-08-10
2853,sub-033,P3,Cathode1,run-02,ses-2,X,14.575482259057466,2023-09-06
2854,sub-033,P3,Cathode1,run-02,ses-2,Y,50.69895926937461,2023-09-06
2855,sub-033,P3,Cathode1,run-02,ses-2,Z,23.082508628964426,2023-09-06
2856,sub-033,P3,Cathode1,run-02,ses-3,X,8.60654195632786,2023-11-08
2857,sub-033,P3,Cathode1,run-02,ses-3,Y,50.08394959364087,2023-11-08
2858,sub-033,P3,Cathode1,run-02,ses-3,Z,13.852973015755417,2023-11-08
2865,sub-033,P3,Cathode2,run-01,ses-1,X,0.4288258638232918,2023-08-10
2866,sub-033,P3,Cathode2,run-01,ses-1,Y,11.253240747191015,2023-08-10
2867,sub-033,P3,Cathode2,run-01,ses-1,Z,1.2387410517036914,2023-08-10
2868,sub-033,P3,Cathode2,run-01,ses-2,X,0.4527647171169491,2023-09-06
2869,sub-033,P3,Cathode2,run-01,ses-2,Y,7.651258153654638,2023-09-06
2870,sub-033,P3,Cathode2,run-01,ses-2,Z,0.9832412119209766,2023-09-06
2871,sub-033,P3,Cathode2,run-01,ses-3,X,1.67020677886903,2023-11-08
2872,sub-033,P3,Cathode2,run-01,ses-3,Y,4.629372902959588,2023-11-08
2873,sub-033,P3,Cathode2,run-01,ses-3,Z,7.338527731299401,2023-11-08
2877,sub-033,P3,Cathode2,run-02,ses-1,X,0.42284115049987747,2023-08-10
2878,sub-033,P3,Cathode2,run-02,ses-1,Y,12.153736395575109,2023-08-10
2879,sub-033,P3,Cathode2,run-02,ses-1,Z,1.3026160116493701,2023-08-10
2880,sub-033,P3,Cathode2,run-02,ses-2,X,0.41410079617052986,2023-09-06
2881,sub-033,P3,Cathode2,run-02,ses-2,Y,8.487703239358964,2023-09-06
2882,sub-033,P3,Cathode2,run-02,ses-2,Z,1.947026025801897,2023-09-06
2883,sub-033,P3,Cathode2,run-02,ses-3,X,1.637527571246025,2023-11-08
2884,sub-033,P3,Cathode2,run-02,ses-3,Y,4.56532234027982,2023-11-08
2885,sub-033,P3,Cathode2,run-02,ses-3,Z,6.438617877364159,2023-11-08
2892,sub-033,P3,Cathode3,run-01,ses-1,X,13.926015560217202,2023-08-10
2893,sub-033,P3,Cathode3,run-01,ses-1,Y,66.65874463994056,2023-08-10
2894,sub-033,P3,Cathode3,run-01,ses-1,Z,18.46060454234481,2023-08-10
2895,sub-033,P3,Cathode3,run-01,ses-2,X,14.816665545739234,2023-09-06
2896,sub-033,P3,Cathode3,run-01,ses-2,Y,70.32113551743329,2023-09-06
2897,sub-033,P3,Cathode3,run-01,ses-2,Z,19.13793413847685,2023-09-06
2898,sub-033,P3,Cathode3,run-01,ses-3,X,16.071869122497738,2023-11-08
2899,sub-033,P3,Cathode3,run-01,ses-3,Y,73.20370182231069,2023-11-08
2900,sub-033,P3,Cathode3,run-01,ses-3,Z,34.37449089944363,2023-11-08
2904,sub-033,P3,Cathode3,run-02,ses-1,X,13.926015560217202,2023-08-10
2905,sub-033,P3,Cathode3,run-02,ses-1,Y,66.65874463994056,2023-08-10
2906,sub-033,P3,Cathode3,run-02,ses-1,Z,18.46060454234481,2023-08-10
2907,sub-033,P3,Cathode3,run-02,ses-2,X,14.804696119092405,2023-09-06
2908,sub-033,P3,Cathode3,run-02,ses-2,Y,68.5201442206651,2023-09-06
2909,sub-033,P3,Cathode3,run-02,ses-2,Z,19.26568405836821,2023-09-06
2910,sub-033,P3,Cathode3,run-02,ses-3,X,16.05989969585091,2023-11-08
2911,sub-033,P3,Cathode3,run-02,ses-3,Y,71.4027105255425,2023-11-08
2912,sub-033,P3,Cathode3,run-02,ses-3,Z,34.502240819334986,2023-11-08
2919,sub-034,P7,Anode,run-01,ses-1,X,1.4414022628962968,2023-07-09
2920,sub-034,P7,Anode,run-01,ses-1,Y,1.130790924802426,2023-07-09
2921,sub-034,P7,Anode,run-01,ses-1,Z,0.9957572245597817,2023-07-09
2922,sub-034,P7,Anode,run-01,ses-2,X,1.2815223830938365,2023-10-04
2923,sub-034,P7,Anode,run-01,ses-2,Y,1.6701912583410774,2023-10-04
2924,sub-034,P7,Anode,run-01,ses-2,Z,4.66179979085922,2023-10-04
2925,sub-034,P7,Anode,run-01,ses-3,X,5.900634945482018,2023-10-11
2926,sub-034,P7,Anode,run-01,ses-3,Y,4.5158912333101,2023-10-11
2927,sub-034,P7,Anode,run-01,ses-3,Z,3.899184795618055,2023-10-11
2928,sub-034,P7,Anode,run-01,ses-4,X,3.251151512265203,2023-10-19
2929,sub-034,P7,Anode,run-01,ses-4,Y,1.1974064206332002,2023-10-19
2930,sub-034,P7,Anode,run-01,ses-4,Z,0.11520162463187944,2023-10-19
2931,sub-034,P7,Anode,run-02,ses-1,X,4.154137252718208,2023-07-09
2932,sub-034,P7,Anode,run-02,ses-1,Y,0.4884386771917377,2023-07-09
2933,sub-034,P7,Anode,run-02,ses-1,Z,1.7734546637535118,2023-07-09
2934,sub-034,P7,Anode,run-02,ses-2,X,2.19847554817796,2023-10-04
2935,sub-034,P7,Anode,run-02,ses-2,Y,0.7916561049968038,2023-10-04
2936,sub-034,P7,Anode,run-02,ses-2,Z,4.550529780387876,2023-10-04
2937,sub-034,P7,Anode,run-02,ses-3,X,5.018028517365458,2023-10-11
2938,sub-034,P7,Anode,run-02,ses-3,Y,5.430762804895636,2023-10-11
2939,sub-034,P7,Anode,run-02,ses-3,Z,3.804189863204954,2023-10-11
2940,sub-034,P7,Anode,run-02,ses-4,X,3.237184087634084,2023-10-19
2941,sub-034,P7,Anode,run-02,ses-4,Y,0.39009647615253584,2023-10-19
2942,sub-034,P7,Anode,run-02,ses-4,Z,1.8847246742248558,2023-10-19
2946,sub-034,P7,Cathode1,run-01,ses-1,X,0.8252230408787753,2023-07-09
2947,sub-034,P7,Cathode1,run-01,ses-1,Y,3.98837877959013,2023-07-09
2948,sub-034,P7,Cathode1,run-01,ses-1,Z,0.6701681441068672,2023-07-09
2949,sub-034,P7,Cathode1,run-01,ses-2,X,8.254092174470422,2023-10-04
2950,sub-034,P7,Cathode1,run-01,ses-2,Y,3.3464455582201484,2023-10-04
2951,sub-034,P7,Cathode1,run-01,ses-2,Z,7.763438177704813,2023-10-04
2952,sub-034,P7,Cathode1,run-01,ses-3,X,6.527003823667762,2023-10-11
2953,sub-034,P7,Cathode1,run-01,ses-3,Y,1.7612552925944325,2023-10-11
2954,sub-034,P7,Cathode1,run-01,ses-3,Z,4.4704263931512855,2023-10-11
2955,sub-034,P7,Cathode1,run-01,ses-4,X,1.0188729454576944,2023-10-19
2956,sub-034,P7,Cathode1,run-01,ses-4,Y,2.1283565588295463,2023-10-19
2957,sub-034,P7,Cathode1,run-01,ses-4,Z,1.3444588011503242,2023-10-19
2958,sub-034,P7,Cathode1,run-02,ses-1,X,2.583452184796336,2023-07-09
2959,sub-034,P7,Cathode1,run-02,ses-1,Y,1.3648841880261902,2023-07-09
2960,sub-034,P7,Cathode1,run-02,ses-1,Z,0.5197848701477028,2023-07-09
2961,sub-034,P7,Cathode1,run-02,ses-2,X,8.278249255269763,2023-10-04
2962,sub-034,P7,Cathode1,run-02,ses-2,Y,1.6559907473623756,2023-10-04
2963,sub-034,P7,Cathode1,run-02,ses-2,Z,6.660342556834223,2023-10-04
2964,sub-034,P7,Cathode1,run-02,ses-3,X,4.741411655098197,2023-10-11
2965,sub-034,P7,Cathode1,run-02,ses-3,Y,3.385094607621431,2023-10-11
2966,sub-034,P7,Cathode1,run-02,ses-3,Z,2.486775172352793,2023-10-11
2967,sub-034,P7,Cathode1,run-02,ses-4,X,1.0360463139414762,2023-10-19
2968,sub-034,P7,Cathode1,run-02,ses-4,Y,1.2316531963646415,2023-10-19
2969,sub-034,P7,Cathode1,run-02,ses-4,Z,1.2413263297081016,2023-10-19
2973,sub-034,P7,Cathode2,run-01,ses-1,X,51.176357488781214,2023-07-09
2974,sub-034,P7,Cathode2,run-01,ses-1,Y,27.002553313076497,2023-07-09
2975,sub-034,P7,Cathode2,run-01,ses-1,Z,27.39313839495182,2023-07-09
2976,sub-034,P7,Cathode2,run-01,ses-2,X,51.15918412029743,2023-10-04
2977,sub-034,P7,Cathode2,run-01,ses-2,Y,26.105849950611592,2023-10-04
2978,sub-034,P7,Cathode2,run-01,ses-2,Z,27.496270866394042,2023-10-04
2979,sub-034,P7,Cathode2,run-01,ses-3,X,43.919615298211575,2023-10-11
2980,sub-034,P7,Cathode2,run-01,ses-3,Y,23.664037450253964,2023-10-11
2981,sub-034,P7,Cathode2,run-01,ses-3,Z,28.767599270939826,2023-10-11
2982,sub-034,P7,Cathode2,run-01,ses-4,X,53.864935397803784,2023-10-19
2983,sub-034,P7,Cathode2,run-01,ses-4,Y,24.669746254608036,2023-10-19
2984,sub-034,P7,Cathode2,run-01,ses-4,Z,31.265445904135703,2023-10-19
2985,sub-034,P7,Cathode2,run-02,ses-1,X,54.771698906719685,2023-07-09
2986,sub-034,P7,Cathode2,run-02,ses-1,Y,25.445329493880273,2023-07-09
2987,sub-034,P7,Cathode2,run-02,ses-1,Z,30.257345215678214,2023-07-09
2988,sub-034,P7,Cathode2,run-02,ses-2,X,51.162390064150095,2023-10-04
2989,sub-034,P7,Cathode2,run-02,ses-2,Y,25.41505041629076,2023-10-04
2990,sub-034,P7,Cathode2,run-02,ses-2,Z,29.393064693808554,2023-10-04
2991,sub-034,P7,Cathode2,run-02,ses-3,X,43.9298049543798,2023-10-11
2992,sub-034,P7,Cathode2,run-02,ses-3,Y,23.766989364326,2023-10-11
2993,sub-034,P7,Cathode2,run-02,ses-3,Z,29.66442994892597,2023-10-11
2994,sub-034,P7,Cathode2,run-02,ses-4,X,53.84776202932,2023-10-19
2995,sub-034,P7,Cathode2,run-02,ses-4,Y,23.77304289214313,2023-10-19
2996,sub-034,P7,Cathode2,run-02,ses-4,Z,31.368578375577925,2023-10-19
3000,sub-034,P7,Cathode3,run-01,ses-1,X,50.324548308998345,2023-07-09
3001,sub-034,P7,Cathode3,run-01,ses-1,Y,26.683280277922748,2023-07-09
3002,sub-034,P7,Cathode3,run-01,ses-1,Z,26.142709474563596,2023-07-09
3003,sub-034,P7,Cathode3,run-01,ses-2,X,50.293407515883445,2023-10-04
3004,sub-034,P7,Cathode3,run-01,ses-2,Y,24.199074018672107,2023-10-04
3005,sub-034,P7,Cathode3,run-01,ses-2,Z,28.245768244862553,2023-10-04
3006,sub-034,P7,Cathode3,run-01,ses-3,X,54.9704520714283,2023-10-11
3007,sub-034,P7,Cathode3,run-01,ses-3,Y,31.693667529076336,2023-10-11
3008,sub-034,P7,Cathode3,run-01,ses-3,Z,30.967343490123746,2023-10-11
3009,sub-034,P7,Cathode3,run-01,ses-4,X,48.4906419788301,2023-10-19
3010,sub-034,P7,Cathode3,run-01,ses-4,Y,24.9262099712342,2023-10-19
3011,sub-034,P7,Cathode3,run-01,ses-4,Z,26.365249495506283,2023-10-19
3012,sub-034,P7,Cathode3,run-02,ses-1,X,48.46385077878833,2023-07-09
3013,sub-034,P7,Cathode3,run-02,ses-1,Y,26.10190521173179,2023-07-09
3014,sub-034,P7,Cathode3,run-02,ses-1,Z,20.778000484704968,2023-07-09
3015,sub-034,P7,Cathode3,run-02,ses-2,X,51.23772370561957,2023-10-04
3016,sub-034,P7,Cathode3,run-02,ses-2,Y,26.077264448553322,2023-10-04
3017,sub-034,P7,Cathode3,run-02,ses-2,Z,28.92819644093513,2023-10-04
3018,sub-034,P7,Cathode3,run-02,ses-3,X,54.05727667480707,2023-10-11
3019,sub-034,P7,Cathode3,run-02,ses-3,Y,32.29968335844576,2023-10-11
3020,sub-034,P7,Cathode3,run-02,ses-3,Z,28.18185652375221,2023-10-11
3021,sub-034,P7,Cathode3,run-02,ses-4,X,48.45308929800987,2023-10-19
3022,sub-034,P7,Cathode3,run-02,ses-4,Y,23.823602780625222,2023-10-19
3023,sub-034,P7,Cathode3,run-02,ses-4,Z,24.674720610976216,2023-10-19
3246,sub-037,P7,Anode,run-01,ses-2,X,7.353221543133259,2023-10-15
3247,sub-037,P7,Anode,run-01,ses-2,Y,5.377090392857788,2023-10-15
3248,sub-037,P7,Anode,run-01,ses-2,Z,6.885561754927039,2023-10-15
3249,sub-037,P7,Anode,run-01,ses-3,X,7.950948484241962,2023-10-22
3250,sub-037,P7,Anode,run-01,ses-3,Y,0.013523156046865381,2023-10-22
3251,sub-037,P7,Anode,run-01,ses-3,Z,11.511614616960287,2023-10-22
3252,sub-037,P7,Anode,run-01,ses-4,X,3.3647854402661324,2023-10-29
3253,sub-037,P7,Anode,run-01,ses-4,Y,7.063371183574198,2023-10-29
3254,sub-037,P7,Anode,run-01,ses-4,Z,0.20018478110432625,2023-10-29
3255,sub-037,P7,Anode,run-02,ses-1,X,13.36224764585495,2023-07-23
3256,sub-037,P7,Anode,run-02,ses-1,Y,14.508406767845152,2023-07-23
3257,sub-037,P7,Anode,run-02,ses-1,Z,9.113004576414824,2023-07-23
3258,sub-037,P7,Anode,run-02,ses-2,X,7.3411739729344845,2023-10-15
3259,sub-037,P7,Anode,run-02,ses-2,Y,6.279743610173462,2023-10-15
3260,sub-037,P7,Anode,run-02,ses-2,Z,6.876611110754311,2023-10-15
3261,sub-037,P7,Anode,run-02,ses-3,X,7.054081030189991,2023-10-22
3262,sub-037,P7,Anode,run-02,ses-3,Y,0.0008196143805960787,2023-10-22
3263,sub-037,P7,Anode,run-02,ses-3,Z,11.437673758715391,2023-10-22
3264,sub-037,P7,Anode,run-02,ses-4,X,4.275700230151415,2023-10-29
3265,sub-037,P7,Anode,run-02,ses-4,Y,11.581411106735466,2023-10-29
3266,sub-037,P7,Anode,run-02,ses-4,Z,0.6703092092648149,2023-10-29
3273,sub-037,P7,Cathode1,run-01,ses-2,X,10.810257538408038,2023-10-15
3274,sub-037,P7,Cathode1,run-01,ses-2,Y,4.119007033705711,2023-10-15
3275,sub-037,P7,Cathode1,run-01,ses-2,Z,8.230414329804475,2023-10-15
3276,sub-037,P7,Cathode1,run-01,ses-3,X,9.11290319189429,2023-10-22
3277,sub-037,P7,Cathode1,run-01,ses-3,Y,3.1276257881522183,2023-10-22
3278,sub-037,P7,Cathode1,run-01,ses-3,Z,8.154137766696508,2023-10-22
3279,sub-037,P7,Cathode1,run-01,ses-4,X,5.653908140212295,2023-10-29
3280,sub-037,P7,Cathode1,run-01,ses-4,Y,9.426986267268656,2023-10-29
3281,sub-037,P7,Cathode1,run-01,ses-4,Z,4.134338804297144,2023-10-29
3282,sub-037,P7,Cathode1,run-02,ses-1,X,14.042348521947858,2023-07-23
3283,sub-037,P7,Cathode1,run-02,ses-1,Y,14.12279570609331,2023-07-23
3284,sub-037,P7,Cathode1,run-02,ses-1,Z,11.12676556013524,2023-07-23
3285,sub-037,P7,Cathode1,run-02,ses-2,X,10.735972351580855,2023-10-15
3286,sub-037,P7,Cathode1,run-02,ses-2,Y,4.126936738789081,2023-10-15
3287,sub-037,P7,Cathode1,run-02,ses-2,Z,9.130095957554872,2023-10-15
3288,sub-037,P7,Cathode1,run-02,ses-3,X,9.923437888920304,2023-10-22
3289,sub-037,P7,Cathode1,run-02,ses-3,Y,2.204339324086905,2023-10-22
3290,sub-037,P7,Cathode1,run-02,ses-3,Z,9.118809608519072,2023-10-22
3291,sub-037,P7,Cathode1,run-02,ses-4,X,8.171844988316295,2023-10-29
3292,sub-037,P7,Cathode1,run-02,ses-4,Y,11.286262737065552,2023-10-29
3293,sub-037,P7,Cathode1,run-02,ses-4,Z,6.137623346187169,2023-10-29
3300,sub-037,P7,Cathode2,run-01,ses-2,X,40.43091163277626,2023-10-15
3301,sub-037,P7,Cathode2,run-01,ses-2,Y,22.600658009052275,2023-10-15
3302,sub-037,P7,Cathode2,run-01,ses-2,Z,33.52439495258033,2023-10-15
3303,sub-037,P7,Cathode2,run-01,ses-3,X,39.84523226186633,2023-10-22
3304,sub-037,P7,Cathode2,run-01,ses-3,Y,27.061572028547523,2023-10-22
3305,sub-037,P7,Cathode2,run-01,ses-3,Z,28.90729273471981,2023-10-22
3306,sub-037,P7,Cathode2,run-01,ses-4,X,45.165645050406454,2023-10-29
3307,sub-037,P7,Cathode2,run-01,ses-4,Y,15.534950571358202,2023-10-29
3308,sub-037,P7,Cathode2,run-01,ses-4,Z,43.0364615329355,2023-10-29
3309,sub-037,P7,Cathode2,run-02,ses-1,X,31.546570083647964,2023-07-23
3310,sub-037,P7,Cathode2,run-02,ses-1,Y,16.155050071179865,2023-07-23
3311,sub-037,P7,Cathode2,run-02,ses-1,Z,32.84764087934047,2023-07-23
3312,sub-037,P7,Cathode2,run-02,ses-2,X,39.48385413229465,2023-10-15
3313,sub-037,P7,Cathode2,run-02,ses-2,Y,20.790577737838028,2023-10-15
3314,sub-037,P7,Cathode2,run-02,ses-2,Z,34.36803701043129,2023-10-15
3315,sub-037,P7,Cathode2,run-02,ses-3,X,42.38726425036788,2023-10-22
3316,sub-037,P7,Cathode2,run-02,ses-3,Y,27.11554206371307,2023-10-22
3317,sub-037,P7,Cathode2,run-02,ses-3,Z,30.92847856495529,2023-10-22
3318,sub-037,P7,Cathode2,run-02,ses-4,X,42.54932787507772,2023-10-29
3319,sub-037,P7,Cathode2,run-02,ses-4,Y,15.488910241276024,2023-10-29
3320,sub-037,P7,Cathode2,run-02,ses-4,Z,41.91495733045041,2023-10-29
3327,sub-037,P7,Cathode3,run-01,ses-2,X,53.7271832460165,2023-10-15
3328,sub-037,P7,Cathode3,run-01,ses-2,Y,32.265826807767155,2023-10-15
3329,sub-037,P7,Cathode3,run-01,ses-2,Z,43.92984411858022,2023-10-15
3330,sub-037,P7,Cathode3,run-01,ses-3,X,50.984391071796416,2023-10-22
3331,sub-037,P7,Cathode3,run-01,ses-3,Y,25.022349854409697,2023-10-22
3332,sub-037,P7,Cathode3,run-01,ses-3,Z,45.57898995272815,2023-10-22
3333,sub-037,P7,Cathode3,run-01,ses-4,X,49.94755536779761,2023-10-29
3334,sub-037,P7,Cathode3,run-01,ses-4,Y,29.422982101738455,2023-10-29
3335,sub-037,P7,Cathode3,run-01,ses-4,Z,35.489857110120354,2023-10-29
3336,sub-037,P7,Cathode3,run-02,ses-1,X,55.67148829340935,2023-07-23
3337,sub-037,P7,Cathode3,run-02,ses-1,Y,37.683364079743626,2023-07-23
3338,sub-037,P7,Cathode3,run-02,ses-1,Z,41.324977086782454,2023-07-23
3339,sub-037,P7,Cathode3,run-02,ses-2,X,53.87575361967087,2023-10-15
3340,sub-037,P7,Cathode3,run-02,ses-2,Y,32.249967397600415,2023-10-15
3341,sub-037,P7,Cathode3,run-02,ses-2,Z,42.13048086307943,2023-10-15
3342,sub-037,P7,Cathode3,run-02,ses-3,X,50.1738563747704,2023-10-22
3343,sub-037,P7,Cathode3,run-02,ses-3,Y,24.099063390344384,2023-10-22
3344,sub-037,P7,Cathode3,run-02,ses-3,Z,44.614318110905586,2023-10-22
3345,sub-037,P7,Cathode3,run-02,ses-4,X,49.18721071720123,2023-10-29
3346,sub-037,P7,Cathode3,run-02,ses-4,Y,30.29707236722112,2023-10-29
3347,sub-037,P7,Cathode3,run-02,ses-4,Z,33.60760235220194,2023-10-29
3459,sub-039,P3,Anode,run-01,ses-1,X,1.1661616414785385,2023-08-23
3460,sub-039,P3,Anode,run-01,ses-1,Y,6.295471122935417,2023-08-23
3461,sub-039,P3,Anode,run-01,ses-1,Z,0.12835280099884017,2023-08-23
3462,sub-039,P3,Anode,run-01,ses-2,X,0.8667227178812027,2023-09-13
3463,sub-039,P3,Anode,run-01,ses-2,Y,2.7473124093562333,2023-09-13
3464,sub-039,P3,Anode,run-01,ses-2,Z,5.254909286592152,2023-09-13
3465,sub-039,P3,Anode,run-01,ses-3,X,0.9485838562250137,2023-11-08
3466,sub-039,P3,Anode,run-01,ses-3,Y,0.9161009281128614,2023-11-08
3467,sub-039,P3,Anode,run-01,ses-3,Z,7.0188228649459745,2023-11-08
3471,sub-039,P3,Anode,run-02,ses-1,X,1.0872512310743332,2023-08-23
3472,sub-039,P3,Anode,run-02,ses-1,Y,4.484725157245997,2023-08-23
3473,sub-039,P3,Anode,run-02,ses-1,Z,1.670268124286082,2023-08-23
3474,sub-039,P3,Anode,run-02,ses-2,X,0.8196919485926628,2023-09-13
3475,sub-039,P3,Anode,run-02,ses-2,Y,5.455221635773775,2023-09-13
3476,sub-039,P3,Anode,run-02,ses-2,Z,5.245458770394322,2023-09-13
3477,sub-039,P3,Anode,run-02,ses-3,X,1.0669494718313217,2023-11-08
3478,sub-039,P3,Anode,run-02,ses-3,Y,3.6322198766469924,2023-11-08
3479,sub-039,P3,Anode,run-02,ses-3,Z,9.716754252873358,2023-11-08
3486,sub-039,P3,Cathode1,run-01,ses-1,X,4.322937534749514,2023-08-23
3487,sub-039,P3,Cathode1,run-01,ses-1,Y,51.711159817278386,2023-08-23
3488,sub-039,P3,Cathode1,run-01,ses-1,Z,35.169992440920325,2023-08-23
3489,sub-039,P3,Cathode1,run-01,ses-2,X,4.536416278779512,2023-09-13
3490,sub-039,P3,Cathode1,run-01,ses-2,Y,54.43822506196797,2023-09-13
3491,sub-039,P3,Cathode1,run-01,ses-2,Z,41.477766367681326,2023-09-13
3492,sub-039,P3,Cathode1,run-01,ses-3,X,2.8789305254817066,2023-11-08
3493,sub-039,P3,Cathode1,run-01,ses-3,Y,59.89092847459018,2023-11-08
3494,sub-039,P3,Cathode1,run-01,ses-3,Z,43.31109463989735,2023-11-08
3498,sub-039,P3,Cathode1,run-02,ses-1,X,4.370494098961359,2023-08-23
3499,sub-039,P3,Cathode1,run-02,ses-1,Y,51.71663296535611,2023-08-23
3500,sub-039,P3,Cathode1,run-02,ses-1,Z,36.974913710337134,2023-08-23
3501,sub-039,P3,Cathode1,run-02,ses-2,X,4.560194560885435,2023-09-13
3502,sub-039,P3,Cathode1,run-02,ses-2,Y,54.44096163600683,2023-09-13
