,X,Y,Z,Electrode,run,Session,Subject
sub-023_ses-2_run-02_Anode,-60.17947920970619,-63.49660171195865,60.508971569128335,Anode,run-02,ses-2,sub-023
sub-023_ses-2_run-02_Cathode1,-68.43280202709138,-75.45274059101939,20.946989762596786,Cathode1,run-02,ses-2,sub-023
sub-023_ses-2_run-02_Cathode2,-61.274686047807336,-21.932172015309334,62.267088242806494,Cathode2,run-02,ses-2,sub-023
sub-023_ses-2_run-02_Cathode3,-36.67872767522931,-74.25378840044141,77.2826590212062,Cathode3,run-02,ses-2,sub-023
sub-023_ses-1_run-01_Anode,-59.6207617726177,-52.52413621172309,65.68625859357417,Anode,run-01,ses-1,sub-023
sub-023_ses-1_run-01_Cathode1,-66.84909276105464,-73.27573155984282,35.365541086532176,Cathode1,run-01,ses-1,sub-023
sub-023_ses-1_run-01_Cathode2,-63.23775332607329,-14.801511265337467,60.276963516138494,Cathode2,run-01,ses-1,sub-023
sub-023_ses-1_run-01_Cathode3,-29.85426076874137,-63.057237923145294,85.23757815081626,Cathode3,run-01,ses-1,sub-023
sub-023_ses-1_run-02_Anode,-58.68546533770859,-54.284974709153175,66.64004523586482,Anode,run-02,ses-1,sub-023
sub-023_ses-1_run-02_Cathode1,-66.80480673164129,-74.21872184053063,33.5812067752704,Cathode1,run-02,ses-1,sub-023
sub-023_ses-1_run-02_Cathode2,-61.47216975316405,-13.832330737262964,61.1788614122197,Cathode2,run-02,ses-1,sub-023
sub-023_ses-1_run-02_Cathode3,-29.034557344391942,-60.30684672668576,86.08817549049854,Cathode3,run-02,ses-1,sub-023
sub-049_ses-2_run-01_Anode,-69.36729384213686,-46.40698906779289,48.656952530145645,Anode,run-01,ses-2,sub-049
sub-049_ses-2_run-01_Cathode1,-67.91367903165519,-58.35695746168494,16.16737724421546,Cathode1,run-01,ses-2,sub-049
sub-049_ses-2_run-01_Cathode2,-64.18827568553388,-15.885765856131911,56.82932942803018,Cathode2,run-01,ses-2,sub-049
sub-049_ses-2_run-01_Cathode3,-56.27439160645008,-68.33734275586903,70.4582139684353,Cathode3,run-01,ses-2,sub-049
sub-049_ses-2_run-02_Anode,-69.42454477213323,-49.104326993227005,48.893940426409245,Anode,run-02,ses-2,sub-049
sub-049_ses-2_run-02_Cathode1,-68.83674457855523,-59.31567700020969,15.349560951581225,Cathode1,run-02,ses-2,sub-049
sub-049_ses-2_run-02_Cathode2,-64.1733846720308,-15.065577721223235,55.85102168167941,Cathode2,run-02,ses-2,sub-049
sub-049_ses-2_run-02_Cathode3,-56.27439160645008,-68.33734275586903,70.4582139684353,Cathode3,run-02,ses-2,sub-049
sub-049_ses-1_run-01_Anode,-69.36541433632374,-46.91147917509079,53.23250740021467,Anode,run-01,ses-1,sub-049
sub-049_ses-1_run-01_Cathode1,-67.14978838525712,-65.25347817875445,20.394092568429187,Cathode1,run-01,ses-1,sub-049
sub-049_ses-1_run-01_Cathode2,-64.08635171502829,-10.72786352597177,53.65741829271428,Cathode2,run-01,ses-1,sub-049
sub-049_ses-1_run-01_Cathode3,-48.930347641929984,-63.04922634549439,80.83497932949103,Cathode3,run-01,ses-1,sub-049
sub-049_ses-1_run-02_Anode,-68.50379234924912,-48.72902206890285,53.38799980818294,Anode,run-02,ses-1,sub-049
sub-049_ses-1_run-02_Cathode1,-67.130704741925,-64.35436553694308,20.315096603007987,Cathode1,run-02,ses-1,sub-049
sub-049_ses-1_run-02_Cathode2,-64.09705009870231,-11.469127153977752,55.53503781999461,Cathode2,run-02,ses-1,sub-049
sub-049_ses-1_run-02_Cathode3,-48.97270755842328,-64.92637613601983,80.09365947940387,Cathode3,run-02,ses-1,sub-049
sub-006_ses-4_run-01_Anode,70.22439884021878,-65.03603454306722,6.882866729050875,Anode,run-01,ses-4,sub-006
sub-006_ses-4_run-01_Cathode1,66.44029054418206,-64.16586494259536,-21.32584188133478,Cathode1,run-01,ses-4,sub-006
sub-006_ses-4_run-01_Cathode2,59.46415298990905,-88.5804009474814,24.339198261499405,Cathode2,run-01,ses-4,sub-006
sub-006_ses-4_run-01_Cathode3,76.51426361128688,-40.45269451662898,21.814215075224638,Cathode3,run-01,ses-4,sub-006
sub-006_ses-4_run-02_Anode,70.24212831072509,-65.93686779215932,6.93937610834837,Anode,run-02,ses-4,sub-006
sub-006_ses-4_run-02_Cathode1,59.488879546523094,-88.63641527295113,23.438499003648758,Cathode1,run-02,ses-4,sub-006
sub-006_ses-4_run-02_Cathode2,76.58144619502127,-41.46555641666055,20.06932593882084,Cathode2,run-02,ses-4,sub-006
sub-006_ses-4_run-02_Cathode3,66.44029054418206,-64.16586494259536,-21.32584188133478,Cathode3,run-02,ses-4,sub-006
sub-006_ses-2_run-01_Anode,70.24912539683282,-65.09204886853695,5.982167471200228,Anode,run-01,ses-2,sub-006
sub-006_ses-2_run-01_Cathode1,63.029889611527324,-68.970797335729,-24.740094799548388,Cathode1,run-01,ses-2,sub-006
sub-006_ses-2_run-01_Cathode2,61.23466839082539,-85.89556110277772,23.31597225740552,Cathode2,run-01,ses-2,sub-006
sub-006_ses-2_run-01_Cathode3,77.56910866498947,-39.924784334376454,15.476311586797237,Cathode3,run-01,ses-2,sub-006
sub-006_ses-2_run-02_Anode,70.26685486733913,-65.99288211762905,6.038676850497723,Anode,run-02,ses-2,sub-006
sub-006_ses-2_run-02_Cathode1,63.02289252541959,-69.81561625935137,-23.782886162400246,Cathode1,run-02,ses-2,sub-006
sub-006_ses-2_run-02_Cathode2,62.116427548229694,-84.97555064223707,23.282963573932648,Cathode2,run-02,ses-2,sub-006
sub-006_ses-2_run-02_Cathode3,76.68734950758517,-40.84479479491711,15.50932027027011,Cathode3,run-02,ses-2,sub-006
sub-006_ses-1_run-01_Anode,69.51572557911277,-66.348145281896,0.6109806075692177,Anode,run-01,ses-1,sub-006
sub-006_ses-1_run-01_Cathode1,57.79625837691128,-79.78383094258606,-22.401587907224894,Cathode1,run-01,ses-1,sub-006
sub-006_ses-1_run-01_Cathode2,63.73158652335405,-82.79944376833737,28.621141754090786,Cathode2,run-01,ses-1,sub-006
sub-006_ses-1_run-01_Cathode3,77.80890363454819,-35.303985396400094,2.5274657011032104,Cathode3,run-01,ses-1,sub-006
sub-006_ses-1_run-02_Anode,68.63396642170846,-67.26815574243665,0.6439892910420895,Anode,run-02,ses-1,sub-006
sub-006_ses-1_run-02_Cathode1,56.93222869001329,-81.60467465221882,-22.312069844454527,Cathode1,run-02,ses-1,sub-006
sub-006_ses-1_run-02_Cathode2,63.73158652335405,-82.79944376833737,28.621141754090786,Cathode2,run-02,ses-1,sub-006
sub-006_ses-1_run-02_Cathode3,77.8266331050545,-36.204818645492196,2.5839750804007053,Cathode3,run-02,ses-1,sub-006
sub-006_ses-3_run-01_Anode,71.13088455423713,-64.1720384079963,5.949158787727356,Anode,run-01,ses-3,sub-006
sub-006_ses-3_run-01_Cathode1,62.084683168679476,-71.46841699257493,-20.991270326077938,Cathode1,run-01,ses-3,sub-006
sub-006_ses-3_run-01_Cathode2,63.781039636582136,-82.91147241927683,26.819743238389492,Cathode2,run-01,ses-3,sub-006
sub-006_ses-3_run-01_Cathode3,77.59009992331266,-37.390327563509345,12.604685675352812,Cathode3,run-01,ses-3,sub-006
sub-006_ses-3_run-02_Anode,70.24912539683282,-65.09204886853695,5.982167471200228,Anode,run-02,ses-3,sub-006
sub-006_ses-3_run-02_Cathode1,62.95944523997605,-71.39322545565665,-20.067070372402668,Cathode1,run-02,ses-3,sub-006
sub-006_ses-3_run-02_Cathode2,63.781039636582136,-82.91147241927683,26.819743238389492,Cathode2,run-02,ses-3,sub-006
sub-006_ses-3_run-02_Cathode3,77.55837628059089,-38.17913216166198,14.4625935703516,Cathode3,run-02,ses-3,sub-006
sub-028_ses-4_run-01_Anode,55.52002187422477,35.033140785992146,48.12184100691229,Anode,run-01,ses-4,sub-028
sub-028_ses-4_run-01_Cathode1,55.63422637547046,6.148209806531668,72.24915044894442,Cathode1,run-01,ses-4,sub-028
sub-028_ses-4_run-01_Cathode2,29.54451408678142,61.28164615482092,56.490654475055635,Cathode2,run-01,ses-4,sub-028
sub-028_ses-4_run-01_Cathode3,67.24152006668737,28.465562600642443,12.608581128064543,Cathode3,run-01,ses-4,sub-028
sub-028_ses-4_run-02_Anode,55.548192079942964,34.29444085806608,49.16277588251978,Anode,run-02,ses-4,sub-028
sub-028_ses-4_run-02_Cathode1,54.762834043518524,5.3818492740392685,73.29480029083788,Cathode1,run-02,ses-4,sub-028
sub-028_ses-4_run-02_Cathode2,30.50039301142533,59.68096870556474,57.67773852357641,Cathode2,run-02,ses-4,sub-028
sub-028_ses-4_run-02_Cathode3,67.24152006668737,28.465562600642443,12.608581128064543,Cathode3,run-02,ses-4,sub-028
sub-028_ses-2_run-01_Anode,55.63265464817232,31.77646467834711,50.505439036525786,Anode,run-01,ses-2,sub-028
sub-028_ses-2_run-01_Cathode1,55.803103463003936,0.8103810511529446,73.15433528413996,Cathode1,run-01,ses-2,sub-028
sub-028_ses-2_run-01_Cathode2,33.28354319266509,57.24597433954477,59.00625677872449,Cathode2,run-01,ses-2,sub-028
sub-028_ses-2_run-01_Cathode3,67.35415284063492,25.208886492997408,14.992179157678038,Cathode3,run-01,ses-2,sub-028
sub-028_ses-2_run-02_Anode,55.660848878353136,31.188702948391438,52.43644464854151,Anode,run-02,ses-2,sub-028
sub-028_ses-2_run-02_Cathode1,55.83127366872213,0.07168112322688103,74.19527015974745,Cathode1,run-02,ses-2,sub-028
sub-028_ses-2_run-02_Cathode2,32.44032106643135,55.74091387912631,61.09284149622545,Cathode2,run-02,ses-2,sub-028
sub-028_ses-2_run-02_Cathode3,67.35417686509754,25.3598246909678,15.882249894086272,Cathode3,run-02,ses-2,sub-028
sub-028_ses-1_run-01_Anode,51.921939894782554,35.979065753519535,54.37119602691382,Anode,run-01,ses-1,sub-028
sub-028_ses-1_run-01_Cathode1,53.020073404077266,4.00006640702486,76.27617071103305,Cathode1,run-01,ses-1,sub-028
sub-028_ses-1_run-01_Cathode2,28.729486190728494,59.18882396444678,60.508244804572314,Cathode2,run-01,ses-1,sub-028
sub-028_ses-1_run-01_Cathode3,65.35822071666917,32.739475946873426,21.95619674352929,Cathode3,run-01,ses-1,sub-028
sub-028_ses-1_run-02_Anode,51.95011010050075,35.24036582559347,55.41213090252131,Anode,run-02,ses-1,sub-028
sub-028_ses-1_run-02_Cathode1,53.076341742125805,2.0698519572615623,75.68782825302333,Cathode1,run-02,ses-1,sub-028
sub-028_ses-1_run-02_Cathode2,28.78580257770227,57.560485910624266,61.70004381937906,Cathode2,run-02,ses-1,sub-028
sub-028_ses-1_run-02_Cathode3,65.35817266774393,32.437599550932646,20.176055270712823,Cathode3,run-02,ses-1,sub-028
sub-038_ses-1_run-01_Anode,34.48969475924969,46.05014789476991,60.666107289493084,Anode,run-01,ses-1,sub-038
sub-038_ses-1_run-01_Cathode1,29.43089358136058,15.321343421936035,76.90882810950279,Cathode1,run-01,ses-1,sub-038
sub-038_ses-1_run-01_Cathode2,6.37119947373867,65.77718618139625,56.34881288558245,Cathode2,run-01,ses-1,sub-038
sub-038_ses-1_run-01_Cathode3,58.26710486039519,43.28860729932785,33.89893326163292,Cathode3,run-01,ses-1,sub-038
sub-038_ses-1_run-02_Anode,35.43689575046301,45.214360132813454,60.8372138440609,Anode,run-02,ses-1,sub-038
sub-038_ses-1_run-02_Cathode1,31.318839140236378,14.40717912465334,76.22327540814877,Cathode1,run-02,ses-1,sub-038
sub-038_ses-1_run-02_Cathode2,6.42724497243762,64.12867585942149,57.51256240159273,Cathode2,run-02,ses-1,sub-038
sub-038_ses-1_run-02_Cathode3,59.26389492675662,41.561720442026854,34.20602352172136,Cathode3,run-02,ses-1,sub-038
