,Electrode,run,Session,Subject,Dimension,Coordinates,Experiment,date
1389,Cathode1,run-02,ses-1,sub-031,Y,0.9271118552424014,P7,2023-06-22
1390,Cathode2,run-02,ses-1,sub-031,Y,58.92431818833575,P7,2023-06-22
1391,Cathode3,run-02,ses-1,sub-031,Y,30.008269743528217,P7,2023-06-22
1392,Anode,run-01,ses-2,sub-030,Y,-61.636227855458856,P1,2023-08-31
1393,Cathode1,run-01,ses-2,sub-030,Y,-67.36080493591726,P1,2023-08-31
1394,Cathode2,run-01,ses-2,sub-030,Y,-80.43727128021419,P1,2023-08-31
1395,Cathode3,run-01,ses-2,sub-030,Y,-33.62424223124981,P1,2023-08-31
1396,Anode,run-02,ses-2,sub-030,Y,-59.832432279363275,P1,2023-08-31
1397,Cathode1,run-02,ses-2,sub-030,Y,-67.35785684734583,P1,2023-08-31
1398,Cathode2,run-02,ses-2,sub-030,Y,-79.59156437590718,P1,2023-08-31
1399,Cathode3,run-02,ses-2,sub-030,Y,-34.49951862171292,P1,2023-08-31
1400,Anode,run-01,ses-1,sub-030,Y,-59.05774530209601,P1,2023-06-28
1401,Cathode1,run-01,ses-1,sub-030,Y,-64.7527528963983,P1,2023-06-28
1402,Cathode2,run-01,ses-1,sub-030,Y,-79.72172327525914,P1,2023-06-28
1403,Cathode3,run-01,ses-1,sub-030,Y,-34.79235399514437,P1,2023-06-28
1404,Anode,run-02,ses-1,sub-030,Y,-58.15879560261965,P1,2023-06-28
1405,Cathode1,run-02,ses-1,sub-030,Y,-65.62802928686142,P1,2023-06-28
1406,Cathode2,run-02,ses-1,sub-030,Y,-80.59994775429368,P1,2023-06-28
1407,Cathode3,run-02,ses-1,sub-030,Y,-35.720873180776834,P1,2023-06-28
1408,Anode,run-01,ses-3,sub-030,Y,-60.78462477400899,P1,2023-10-05
1409,Cathode1,run-01,ses-3,sub-030,Y,-64.6758367922157,P1,2023-10-05
1410,Cathode2,run-01,ses-3,sub-030,Y,-80.5437568705529,P1,2023-10-05
1411,Cathode3,run-01,ses-3,sub-030,Y,-34.57938281446695,P1,2023-10-05
1412,Anode,run-02,ses-3,sub-030,Y,-62.617989836260676,P1,2023-10-05
1413,Cathode1,run-02,ses-3,sub-030,Y,-65.60435597784817,P1,2023-10-05
1414,Cathode2,run-02,ses-3,sub-030,Y,-80.51713547296822,P1,2023-10-05
1415,Cathode3,run-02,ses-3,sub-030,Y,-25.690563833341002,P1,2023-10-05
1416,Anode,run-01,ses-4,sub-004,Y,-52.37663088366389,P3,2024-02-04
1417,Cathode1,run-01,ses-4,sub-004,Y,-72.99650420993567,P3,2024-02-04
1418,Cathode2,run-01,ses-4,sub-004,Y,-44.419863283634186,P3,2024-02-04
1419,Cathode3,run-01,ses-4,sub-004,Y,-21.372701682150364,P3,2024-02-04
1420,Anode,run-02,ses-4,sub-004,Y,-52.439151521772146,P3,2024-02-04
1421,Cathode1,run-02,ses-4,sub-004,Y,-73.84445182606578,P3,2024-02-04
1422,Cathode2,run-02,ses-4,sub-004,Y,-44.607425197958946,P3,2024-02-04
1423,Cathode3,run-02,ses-4,sub-004,Y,-21.31018104404211,P3,2024-02-04
1424,Anode,run-01,ses-2,sub-004,Y,-28.629755098372698,P3,2023-08-20
1425,Cathode1,run-01,ses-2,sub-004,Y,-54.68781991302967,P3,2023-08-20
1426,Cathode2,run-01,ses-2,sub-004,Y,-77.49384099245071,P3,2023-08-20
1427,Cathode3,run-01,ses-2,sub-004,Y,2.219395074993372,P3,2023-08-20
1428,Anode,run-02,ses-2,sub-004,Y,-28.629755098372698,P3,2023-08-20
1429,Cathode1,run-02,ses-2,sub-004,Y,-54.81286118924618,P3,2023-08-20
1430,Cathode2,run-02,ses-2,sub-004,Y,-77.43132035434246,P3,2023-08-20
1431,Cathode3,run-02,ses-2,sub-004,Y,4.848628863692284,P3,2023-08-20
1432,Anode,run-01,ses-1,sub-004,Y,-26.373570557683706,P3,2023-05-24
1433,Cathode1,run-01,ses-1,sub-004,Y,-54.82821534201503,P3,2023-05-24
1434,Cathode2,run-01,ses-1,sub-004,Y,-83.56986973434687,P3,2023-05-24
1435,Cathode3,run-01,ses-1,sub-004,Y,0.35576309636235237,P3,2023-05-24
1436,Anode,run-02,ses-1,sub-004,Y,-27.336646866053343,P3,2023-05-24
1437,Cathode1,run-02,ses-1,sub-004,Y,-54.89073598012328,P3,2023-05-24
1438,Cathode2,run-02,ses-1,sub-004,Y,-81.88388708606362,P3,2023-05-24
1439,Cathode3,run-02,ses-1,sub-004,Y,-0.5447925738990307,P3,2023-05-24
1440,Anode,run-01,ses-3,sub-004,Y,-52.751754712313414,P3,2024-01-28
1441,Cathode1,run-01,ses-3,sub-004,Y,-74.2195756547153,P3,2024-01-28
1442,Cathode2,run-01,ses-3,sub-004,Y,-25.03744500130415,P3,2024-01-28
1443,Cathode3,run-01,ses-3,sub-004,Y,-59.68532180041075,P3,2024-01-28
1444,Anode,run-02,ses-3,sub-004,Y,-25.87548003345728,P3,2024-01-28
1445,Cathode1,run-02,ses-3,sub-004,Y,-53.71483102068305,P3,2024-01-28
1446,Cathode2,run-02,ses-3,sub-004,Y,-74.99509004876018,P3,2024-01-28
1447,Cathode3,run-02,ses-3,sub-004,Y,-45.93810918554664,P3,2024-01-28
1448,Anode,run-01,ses-2,sub-032,Y,15.453447498381138,P7,2023-10-11
1449,Cathode1,run-01,ses-2,sub-032,Y,-15.65076943486929,P7,2023-10-11
1450,Cathode2,run-01,ses-2,sub-032,Y,45.334121122956276,P7,2023-10-11
1451,Cathode3,run-01,ses-2,sub-032,Y,14.621825113892555,P7,2023-10-11
1452,Anode,run-02,ses-2,sub-032,Y,15.453447498381138,P7,2023-10-11
1453,Cathode1,run-02,ses-2,sub-032,Y,-16.550253115594387,P7,2023-10-11
1454,Cathode2,run-02,ses-2,sub-032,Y,44.282240241765976,P7,2023-10-11
1455,Cathode3,run-02,ses-2,sub-032,Y,14.839007966220379,P7,2023-10-11
1456,Anode,run-01,ses-1,sub-032,Y,15.834645964205265,P7,2023-07-05
1457,Cathode1,run-01,ses-1,sub-032,Y,-17.76225210726261,P7,2023-07-05
1458,Cathode2,run-01,ses-1,sub-032,Y,42.89871019124985,P7,2023-07-05
1459,Cathode3,run-01,ses-1,sub-032,Y,15.540648117661476,P7,2023-07-05
1460,Anode,run-02,ses-1,sub-032,Y,14.923749335110188,P7,2023-07-05
1461,Cathode1,run-02,ses-1,sub-032,Y,-18.67314873635769,P7,2023-07-05
1462,Cathode2,run-02,ses-1,sub-032,Y,41.92302791029215,P7,2023-07-05
1463,Cathode3,run-02,ses-1,sub-032,Y,13.6540692076087,P7,2023-07-05
1464,Anode,run-01,ses-2,sub-002,Y,-41.97684510610998,P1,2023-08-24
1465,Cathode1,run-01,ses-2,sub-002,Y,-62.259481202811,P1,2023-08-24
1466,Cathode2,run-01,ses-2,sub-002,Y,-53.27675693668425,P1,2023-08-24
1467,Cathode3,run-01,ses-2,sub-002,Y,-2.9870262127369642,P1,2023-08-24
1468,Anode,run-02,ses-2,sub-002,Y,-41.07786806486547,P1,2023-08-24
1469,Cathode1,run-02,ses-2,sub-002,Y,-63.17606676183641,P1,2023-08-24
1470,Cathode2,run-02,ses-2,sub-002,Y,-54.49912613071501,P1,2023-08-24
1471,Cathode3,run-02,ses-2,sub-002,Y,-2.0880491714924574,P1,2023-08-24
1472,Anode,run-01,ses-1,sub-002,Y,-56.899922240525484,P1,2023-05-24
1473,Cathode1,run-01,ses-1,sub-002,Y,-76.64464455470443,P1,2023-05-24
1474,Cathode2,run-01,ses-1,sub-002,Y,-70.27232988737524,P1,2023-05-24
1475,Cathode3,run-01,ses-1,sub-002,Y,-19.064492540434003,P1,2023-05-24
1476,Anode,run-02,ses-1,sub-002,Y,-57.06161831691861,P1,2023-05-24
1477,Cathode1,run-02,ses-1,sub-002,Y,-77.70531767234206,P1,2023-05-24
1478,Cathode2,run-02,ses-1,sub-002,Y,-72.00704444944859,P1,2023-05-24
1479,Cathode3,run-02,ses-1,sub-002,Y,-18.98364450223744,P1,2023-05-24
1480,Anode,run-01,ses-3,sub-002,Y,-41.87838855013251,P1,2023-11-29
1481,Cathode1,run-01,ses-3,sub-002,Y,-60.190960520878434,P1,2023-11-29
1482,Cathode2,run-01,ses-3,sub-002,Y,-59.18296455219388,P1,2023-11-29
1483,Cathode3,run-01,ses-3,sub-002,Y,-2.9061781745404005,P1,2023-11-29
1484,Anode,run-02,ses-3,sub-002,Y,-42.79497410915792,P1,2023-11-29
1485,Cathode1,run-02,ses-3,sub-002,Y,-62.00652312114835,P1,2023-11-29
1486,Cathode2,run-02,ses-3,sub-002,Y,-56.56688146665692,P1,2023-11-29
1487,Cathode3,run-02,ses-3,sub-002,Y,-3.8051552157849073,P1,2023-11-29
1488,Anode,run-01,ses-4,sub-001,Y,-62.5655894796364,P1,2023-10-26
1489,Cathode1,run-01,ses-4,sub-001,Y,-61.85829264111817,P1,2023-10-26
1490,Cathode2,run-01,ses-4,sub-001,Y,-81.59688511257991,P1,2023-10-26
1491,Cathode3,run-01,ses-4,sub-001,Y,-35.588326420634985,P1,2023-10-26
1492,Anode,run-02,ses-4,sub-001,Y,-62.47195926308632,P1,2023-10-26
1493,Cathode1,run-02,ses-4,sub-001,Y,-61.62886065430939,P1,2023-10-26
1494,Cathode2,run-02,ses-4,sub-001,Y,-82.39823882747442,P1,2023-10-26
1495,Cathode3,run-02,ses-4,sub-001,Y,-35.35889443382621,P1,2023-10-26
1496,Anode,run-01,ses-2,sub-001,Y,-57.50948972906917,P1,2023-08-03
1497,Cathode1,run-01,ses-2,sub-001,Y,-57.36440084967762,P1,2023-08-03
1498,Cathode2,run-01,ses-2,sub-001,Y,-82.35429518390447,P1,2023-08-03
1499,Cathode3,run-01,ses-2,sub-001,Y,-34.48113929061219,P1,2023-08-03
1500,Anode,run-02,ses-2,sub-001,Y,-58.20749945845455,P1,2023-08-03
1501,Cathode1,run-02,ses-2,sub-001,Y,-57.54988919291645,P1,2023-08-03
1502,Cathode2,run-02,ses-2,sub-001,Y,-80.58729903865606,P1,2023-08-03
1503,Cathode3,run-02,ses-2,sub-001,Y,-35.17914901999757,P1,2023-08-03
1504,Anode,run-01,ses-1,sub-001,Y,-61.13136930670589,P1,2023-05-24
1505,Cathode1,run-01,ses-1,sub-001,Y,-72.97653403645381,P1,2023-05-24
1506,Cathode2,run-01,ses-1,sub-001,Y,-78.48929901095107,P1,2023-05-24
1507,Cathode3,run-01,ses-1,sub-001,Y,-29.83421694068238,P1,2023-05-24
1508,Anode,run-02,ses-1,sub-001,Y,-61.82363610668108,P1,2023-05-24
1509,Cathode1,run-02,ses-1,sub-001,Y,-73.86003210907802,P1,2023-05-24
1510,Cathode2,run-02,ses-1,sub-001,Y,-78.30381066771224,P1,2023-05-24
1511,Cathode3,run-02,ses-1,sub-001,Y,-30.390681970398873,P1,2023-05-24
1512,Anode,run-01,ses-3,sub-001,Y,-63.164226063061506,P1,2023-09-27
1513,Cathode1,run-01,ses-3,sub-001,Y,-66.76533267274499,P1,2023-09-27
1514,Cathode2,run-01,ses-3,sub-001,Y,-82.94896092778072,P1,2023-09-27
1515,Cathode3,run-01,ses-3,sub-001,Y,-38.52191003784537,P1,2023-09-27
1516,Anode,run-02,ses-3,sub-001,Y,-63.86797872185707,P1,2023-09-27
1517,Cathode1,run-02,ses-3,sub-001,Y,-66.02912222919986,P1,2023-09-27
1518,Cathode2,run-02,ses-3,sub-001,Y,-83.45573938451707,P1,2023-09-27
1519,Cathode3,run-02,ses-3,sub-001,Y,-39.58515352429822,P1,2023-09-27
1520,Anode,run-01,ses-2,sub-023,Y,-62.70203470438719,P3,2023-09-10
1521,Cathode1,run-01,ses-2,sub-023,Y,-75.08909974992275,P3,2023-09-10
1522,Cathode2,run-01,ses-2,sub-023,Y,-76.28805194050074,P3,2023-09-10
1523,Cathode3,run-01,ses-2,sub-023,Y,-23.759945102036,P3,2023-09-10
1524,Anode,run-02,ses-2,sub-023,Y,-64.39884765073657,P3,2023-09-10
1525,Cathode1,run-02,ses-2,sub-023,Y,-74.14320043101907,P3,2023-09-10
1526,Cathode2,run-02,ses-2,sub-023,Y,-76.28805194050074,P3,2023-09-10
1527,Cathode3,run-02,ses-2,sub-023,Y,-21.86814646422863,P3,2023-09-10
1528,Anode,run-01,ses-1,sub-023,Y,-53.446754321455956,P3,2023-06-28
1529,Cathode1,run-01,ses-1,sub-023,Y,-61.276027254760265,P3,2023-06-28
1530,Cathode2,run-01,ses-1,sub-023,Y,-74.19834966957569,P3,2023-06-28
1531,Cathode3,run-01,ses-1,sub-023,Y,-13.875984117388725,P3,2023-06-28
1532,Anode,run-02,ses-1,sub-023,Y,-53.403100941330194,P3,2023-06-28
1533,Cathode1,run-02,ses-1,sub-023,Y,-61.18581145629287,P3,2023-06-28
1534,Cathode2,run-02,ses-1,sub-023,Y,-75.0773143991828,P3,2023-06-28
1535,Cathode3,run-02,ses-1,sub-023,Y,-13.788677357137203,P3,2023-06-28
1536,Anode,run-01,ses-4,sub-006,Y,-64.06000975705683,P1,2023-10-26
1537,Cathode1,run-01,ses-4,sub-006,Y,-64.10985061712563,P1,2023-10-26
1538,Cathode2,run-01,ses-4,sub-006,Y,-87.66039048694074,P1,2023-10-26
1539,Cathode3,run-01,ses-4,sub-006,Y,-41.35352776572108,P1,2023-10-26
1540,Anode,run-02,ses-4,sub-006,Y,-65.99288211762905,P1,2023-10-26
1541,Cathode1,run-02,ses-4,sub-006,Y,-64.954669540748,P1,2023-10-26
1542,Cathode2,run-02,ses-4,sub-006,Y,-87.7724191378802,P1,2023-10-26
1543,Cathode3,run-02,ses-4,sub-006,Y,-42.254361014813185,P1,2023-10-26
1544,Anode,run-01,ses-2,sub-006,Y,-64.19121561944485,P1,2023-08-24
1545,Cathode1,run-01,ses-2,sub-006,Y,-67.99477254971862,P1,2023-08-24
1546,Cathode2,run-01,ses-2,sub-006,Y,-85.05074217915535,P1,2023-08-24
1547,Cathode3,run-01,ses-2,sub-006,Y,-41.80164236947894,P1,2023-08-24
1548,Anode,run-02,ses-2,sub-006,Y,-65.20407751947641,P1,2023-08-24
1549,Cathode1,run-02,ses-2,sub-006,Y,-67.99477254971862,P1,2023-08-24
1550,Cathode2,run-02,ses-2,sub-006,Y,-85.14359361864626,P1,2023-08-24
1551,Cathode3,run-02,ses-2,sub-006,Y,-40.788780469447374,P1,2023-08-24
1552,Anode,run-01,ses-1,sub-006,Y,-66.29213095642626,P1,2023-05-31
1553,Cathode1,run-01,ses-1,sub-006,Y,-79.97105113044381,P1,2023-05-31
1554,Cathode2,run-01,ses-1,sub-006,Y,-80.92258573323488,P1,2023-05-31
1555,Cathode3,run-01,ses-1,sub-006,Y,-34.64638666063547,P1,2023-05-31
1556,Anode,run-02,ses-1,sub-006,Y,-69.12583656609058,P1,2023-05-31
1557,Cathode1,run-02,ses-1,sub-006,Y,-82.84311116300523,P1,2023-05-31
1558,Cathode2,run-02,ses-1,sub-006,Y,-80.86657140776515,P1,2023-05-31
1559,Cathode3,run-02,ses-1,sub-006,Y,-36.204818645492196,P1,2023-05-31
1560,Anode,run-01,ses-3,sub-006,Y,-62.426386235281825,P1,2023-10-19
1561,Cathode1,run-01,ses-3,sub-006,Y,-70.60442085750401,P1,2023-10-19
1562,Cathode2,run-01,ses-3,sub-006,Y,-82.01063917018473,P1,2023-10-19
1563,Cathode3,run-01,ses-3,sub-006,Y,-36.545508639886975,P1,2023-10-19
1564,Anode,run-02,ses-3,sub-006,Y,-64.11602408252656,P1,2023-10-19
1565,Cathode1,run-02,ses-3,sub-006,Y,-71.4124026671052,P1,2023-10-19
1566,Cathode2,run-02,ses-3,sub-006,Y,-82.01063917018473,P1,2023-10-19
1567,Cathode3,run-02,ses-3,sub-006,Y,-36.60152296535671,P1,2023-10-19
1568,Anode,run-01,ses-4,sub-028,Y,35.033140785992146,P7,2023-10-01
1569,Cathode1,run-01,ses-4,sub-028,Y,26.686286348849535,P7,2023-10-01
1570,Cathode2,run-01,ses-4,sub-028,Y,6.735971536487341,P7,2023-10-01
1571,Cathode3,run-01,ses-4,sub-028,Y,61.28164615482092,P7,2023-10-01
1572,Anode,run-02,ses-4,sub-028,Y,34.02022506669164,P7,2023-10-01
1573,Cathode1,run-02,ses-4,sub-028,Y,5.997271608561277,P7,2023-10-01
1574,Cathode2,run-02,ses-4,sub-028,Y,60.51528562232852,P7,2023-10-01
1575,Cathode3,run-02,ses-4,sub-028,Y,28.588840194046497,P7,2023-10-01
1576,Anode,run-01,ses-2,sub-028,Y,31.680847689509392,P7,2023-09-10
1577,Cathode1,run-01,ses-2,sub-028,Y,25.057948295027018,P7,2023-09-10
1578,Cathode2,run-01,ses-2,sub-028,Y,1.5767415836453438,P7,2023-09-10
1579,Cathode3,run-01,ses-2,sub-028,Y,57.06737553700805,P7,2023-09-10
1580,Anode,run-02,ses-2,sub-028,Y,30.02484903112054,P7,2023-09-10
1581,Cathode1,run-02,ses-2,sub-028,Y,-0.3258122615516186,P7,2023-09-10
1582,Cathode2,run-02,ses-2,sub-028,Y,55.466698087751865,P7,2023-09-10
1583,Cathode3,run-02,ses-2,sub-028,Y,26.551339212805033,P7,2023-09-10
1584,Anode,run-01,ses-1,sub-028,Y,36.10234334692359,P7,2023-06-18
1585,Cathode1,run-01,ses-1,sub-028,Y,31.3970232270658,P7,2023-06-18
1586,Cathode2,run-01,ses-1,sub-028,Y,4.615488741546869,P7,2023-06-18
1587,Cathode3,run-01,ses-1,sub-028,Y,59.18882396444678,P7,2023-06-18
1588,Anode,run-02,ses-1,sub-028,Y,34.19978950172663,P7,2023-06-18
1589,Cathode1,run-02,ses-1,sub-028,Y,31.3970232270658,P7,2023-06-18
1590,Cathode2,run-02,ses-1,sub-028,Y,2.987150687724352,P7,2023-06-18
1591,Cathode3,run-02,ses-1,sub-028,Y,57.560485910624266,P7,2023-06-18
1592,Anode,run-01,ses-1,sub-038,Y,45.214360132813454,P7,2023-07-13
1593,Cathode1,run-01,ses-1,sub-038,Y,15.376654755324125,P7,2023-07-13
1594,Cathode2,run-01,ses-1,sub-038,Y,65.66656351462007,P7,2023-07-13
1595,Cathode3,run-01,ses-1,sub-038,Y,43.28860729932785,P7,2023-07-13
1596,Anode,run-02,ses-1,sub-038,Y,44.32326103746891,P7,2023-07-13
1597,Cathode1,run-02,ses-1,sub-038,Y,13.539145231246948,P7,2023-07-13
1598,Cathode2,run-02,ses-1,sub-038,Y,64.01805319264531,P7,2023-07-13
1599,Cathode3,run-02,ses-1,sub-038,Y,41.640096977353096,P7,2023-07-13
1600,Anode,run-01,ses-4,sub-015,Z,3.489653058350086,P1,2023-10-01
1601,Cathode1,run-01,ses-4,sub-015,Z,-23.04094559699297,P1,2023-10-01
1602,Cathode2,run-01,ses-4,sub-015,Z,18.08508011698723,P1,2023-10-01
1603,Cathode3,run-01,ses-4,sub-015,Z,15.321107182651758,P1,2023-10-01
1604,Anode,run-02,ses-4,sub-015,Z,3.489653058350086,P1,2023-10-01
1605,Cathode1,run-02,ses-4,sub-015,Z,-25.939694583415985,P1,2023-10-01
1606,Cathode2,run-02,ses-4,sub-015,Z,17.061392556875944,P1,2023-10-01
1607,Cathode3,run-02,ses-4,sub-015,Z,16.034959349781275,P1,2023-10-01
1608,Anode,run-01,ses-2,sub-015,Z,-0.008291803300380707,P1,2023-08-31
1609,Cathode1,run-01,ses-2,sub-015,Z,-21.794432535767555,P1,2023-08-31
1610,Cathode2,run-01,ses-2,sub-015,Z,25.363158833235502,P1,2023-08-31
1611,Cathode3,run-01,ses-2,sub-015,Z,-7.415369790047407,P1,2023-08-31
1612,Anode,run-02,ses-2,sub-015,Z,-0.87126300111413,P1,2023-08-31
1613,Cathode1,run-02,ses-2,sub-015,Z,-22.72632921114564,P1,2023-08-31
1614,Cathode2,run-02,ses-2,sub-015,Z,24.465724896639585,P1,2023-08-31
1615,Cathode3,run-02,ses-2,sub-015,Z,-5.838546425104141,P1,2023-08-31
1616,Anode,run-01,ses-1,sub-015,Z,7.076998308300972,P1,2023-06-14
1617,Cathode1,run-01,ses-1,sub-015,Z,-22.097451590001583,P1,2023-06-14
1618,Cathode2,run-01,ses-1,sub-015,Z,28.482342824339867,P1,2023-06-14
1619,Cathode3,run-01,ses-1,sub-015,Z,13.305804304778576,P1,2023-06-14
1620,Anode,run-02,ses-1,sub-015,Z,6.087773486971855,P1,2023-06-14
1621,Cathode1,run-02,ses-1,sub-015,Z,-21.21161498501897,P1,2023-06-14
1622,Cathode2,run-02,ses-1,sub-015,Z,26.503893181681633,P1,2023-06-14
1623,Cathode3,run-02,ses-1,sub-015,Z,12.40837036818266,P1,2023-06-14
1624,Anode,run-01,ses-3,sub-015,Z,6.675372030586004,P1,2023-09-24
1625,Cathode1,run-01,ses-3,sub-015,Z,-21.707422643899918,P1,2023-09-24
1626,Cathode2,run-01,ses-3,sub-015,Z,20.407827891409397,P1,2023-09-24
1627,Cathode3,run-01,ses-3,sub-015,Z,20.083649519830942,P1,2023-09-24
1628,Anode,run-02,ses-3,sub-015,Z,6.675372030586004,P1,2023-09-24
1629,Cathode1,run-02,ses-3,sub-015,Z,-21.695825312286615,P1,2023-09-24
1630,Cathode2,run-02,ses-3,sub-015,Z,21.05275458097458,P1,2023-09-24
1631,Cathode3,run-02,ses-3,sub-015,Z,20.083649519830942,P1,2023-09-24
1632,Anode,run-01,ses-2,sub-024,Z,47.288050232222304,P3,2023-08-10
1633,Cathode1,run-01,ses-2,sub-024,Z,75.95333061739802,P3,2023-08-10
1634,Cathode2,run-01,ses-2,sub-024,Z,10.24106140085496,P3,2023-08-10
1635,Cathode3,run-01,ses-2,sub-024,Z,54.36587219615467,P3,2023-08-10
1636,Anode,run-02,ses-2,sub-024,Z,47.288050232222304,P3,2023-08-10
1637,Cathode1,run-02,ses-2,sub-024,Z,70.57568993559107,P3,2023-08-10
1638,Cathode2,run-02,ses-2,sub-024,Z,8.439563639461994,P3,2023-08-10
1639,Cathode3,run-02,ses-2,sub-024,Z,52.59878907050006,P3,2023-08-10
1640,Anode,run-01,ses-1,sub-024,Z,47.29541952279396,P3,2023-06-15
1641,Cathode1,run-01,ses-1,sub-024,Z,73.22214812180027,P3,2023-06-15
1642,Cathode2,run-01,ses-1,sub-024,Z,5.73523374623619,P3,2023-06-15
1643,Cathode3,run-01,ses-1,sub-024,Z,50.82753944257274,P3,2023-06-15
1644,Anode,run-02,ses-1,sub-024,Z,48.18652311898768,P3,2023-06-15
1645,Cathode1,run-02,ses-1,sub-024,Z,71.42443137709051,P3,2023-06-15
1646,Cathode2,run-02,ses-1,sub-024,Z,6.614801549585536,P3,2023-06-15
1647,Cathode3,run-02,ses-1,sub-024,Z,51.73017883161083,P3,2023-06-15
1648,Anode,run-01,ses-3,sub-024,Z,56.3032938153483,P3,2023-11-09
1649,Cathode1,run-01,ses-3,sub-024,Z,80.42076987680048,P3,2023-11-09
1650,Cathode2,run-01,ses-3,sub-024,Z,21.08824362163432,P3,2023-11-09
1651,Cathode3,run-01,ses-3,sub-024,Z,63.354070434113964,P3,2023-11-09
1652,Anode,run-02,ses-3,sub-024,Z,56.303101072553545,P3,2023-11-09
1653,Cathode1,run-02,ses-3,sub-024,Z,75.94179482455365,P3,2023-11-09
1654,Cathode2,run-02,ses-3,sub-024,Z,19.27899108408019,P3,2023-11-09
1655,Cathode3,run-02,ses-3,sub-024,Z,61.575451515614986,P3,2023-11-09
1664,Anode,run-01,ses-2,sub-022,Z,4.714047729969025,P1,2023-11-09
1665,Cathode1,run-01,ses-2,sub-022,Z,-23.9778999555856,P1,2023-11-09
1666,Cathode2,run-01,ses-2,sub-022,Z,23.17767866514623,P1,2023-11-09
1667,Cathode3,run-01,ses-2,sub-022,Z,15.735099839046597,P1,2023-11-09
1668,Anode,run-02,ses-2,sub-022,Z,4.4986351151019335,P1,2023-11-09
1669,Cathode1,run-02,ses-2,sub-022,Z,-23.9778999555856,P1,2023-11-09
1670,Cathode2,run-02,ses-2,sub-022,Z,23.17767866514623,P1,2023-11-09
1671,Cathode3,run-02,ses-2,sub-022,Z,14.950702294707298,P1,2023-11-09
1672,Anode,run-01,ses-1,sub-022,Z,4.248037274926901,P1,2023-07-02
1673,Cathode1,run-01,ses-1,sub-022,Z,-23.910110706463456,P1,2023-07-02
1674,Cathode2,run-01,ses-1,sub-022,Z,20.59960975125432,P1,2023-07-02
1675,Cathode3,run-01,ses-1,sub-022,Z,21.425037370994687,P1,2023-07-02
1676,Anode,run-02,ses-1,sub-022,Z,5.0324348192662,P1,2023-07-02
1677,Cathode1,run-02,ses-1,sub-022,Z,-23.116249496117234,P1,2023-07-02
1678,Cathode2,run-02,ses-1,sub-022,Z,21.496445436030626,P1,2023-07-02
1679,Cathode3,run-02,ses-1,sub-022,Z,20.52820168621838,P1,2023-07-02
1680,Anode,run-01,ses-4,sub-011,Z,62.96571238618344,P7,2023-09-28
1681,Cathode1,run-01,ses-4,sub-011,Z,34.15543434745632,P7,2023-09-28
1682,Cathode2,run-01,ses-4,sub-011,Z,82.19425470824353,P7,2023-09-28
1683,Cathode3,run-01,ses-4,sub-011,Z,59.70133977662772,P7,2023-09-28
1684,Anode,run-02,ses-4,sub-011,Z,63.92501227091998,P7,2023-09-28
1685,Cathode1,run-02,ses-4,sub-011,Z,35.11473423219286,P7,2023-09-28
1686,Cathode2,run-02,ses-4,sub-011,Z,82.30932947807014,P7,2023-09-28
1687,Cathode3,run-02,ses-4,sub-011,Z,60.66415210114792,P7,2023-09-28
1688,Anode,run-01,ses-2,sub-011,Z,56.14822731236927,P7,2023-09-07
1689,Cathode1,run-01,ses-2,sub-011,Z,22.895455258898437,P7,2023-09-07
1690,Cathode2,run-01,ses-2,sub-011,Z,77.18029463407584,P7,2023-09-07
1691,Cathode3,run-01,ses-2,sub-011,Z,59.06443334277719,P7,2023-09-07
1692,Anode,run-02,ses-2,sub-011,Z,55.24558670260012,P7,2023-09-07
1693,Cathode1,run-02,ses-2,sub-011,Z,21.0936864791438,P7,2023-09-07
1694,Cathode2,run-02,ses-2,sub-011,Z,76.16257925448008,P7,2023-09-07
1695,Cathode3,run-02,ses-2,sub-011,Z,58.106889677932486,P7,2023-09-07
1696,Anode,run-01,ses-1,sub-011,Z,55.85966227785684,P7,2023-07-05
1697,Cathode1,run-01,ses-1,sub-011,Z,26.100621673744172,P7,2023-07-05
1698,Cathode2,run-01,ses-1,sub-011,Z,75.87225800007582,P7,2023-07-05
1699,Cathode3,run-01,ses-1,sub-011,Z,55.1156714737881,P7,2023-07-05
1700,Anode,run-02,ses-1,sub-011,Z,55.91807777271606,P7,2023-07-05
1701,Cathode1,run-02,ses-1,sub-011,Z,26.09886545385234,P7,2023-07-05
1702,Cathode2,run-02,ses-1,sub-011,Z,75.87225800007582,P7,2023-07-05
1703,Cathode3,run-02,ses-1,sub-011,Z,57.036027463153005,P7,2023-07-05
1704,Anode,run-01,ses-3,sub-011,Z,48.41365651972592,P7,2023-09-21
1705,Cathode1,run-01,ses-3,sub-011,Z,69.49535823683254,P7,2023-09-21
1706,Cathode2,run-01,ses-3,sub-011,Z,53.31214647414163,P7,2023-09-21
1707,Cathode3,run-01,ses-3,sub-011,Z,14.20860946108587,P7,2023-09-21
1708,Anode,run-02,ses-3,sub-011,Z,50.38891556416638,P7,2023-09-21
1709,Cathode1,run-02,ses-3,sub-011,Z,14.325440450804308,P7,2023-09-21
1710,Cathode2,run-02,ses-3,sub-011,Z,69.61043300665915,P7,2023-09-21
1711,Cathode3,run-02,ses-3,sub-011,Z,54.269690138986334,P7,2023-09-21
1712,Anode,run-01,ses-4,sub-037,Z,68.2348250048235,P7,2023-10-29
