,Subject,Session,run,Experiment,Electrode,Rater,Method,Dimension,Coordinates,date
17889,sub-047,ses-1,run-01,P3,Cathode1,Kira,manually,Z,37.0,
17890,sub-047,ses-1,run-01,P3,Cathode1,Sophie,half-automated,Z,35.44,
17891,sub-047,ses-1,run-01,P3,Cathode1,Sophie,manually,Z,37.0,
17892,sub-047,ses-1,run-01,P3,Cathode2,Kira,half-automated,Z,-12.99,2023-08-02
17893,sub-047,ses-1,run-01,P3,Cathode2,Kira,manually,Z,-11.0,
17894,sub-047,ses-1,run-01,P3,Cathode2,Sophie,half-automated,Z,-11.2,
17895,sub-047,ses-1,run-01,P3,Cathode2,Sophie,manually,Z,-11.0,
17896,sub-047,ses-1,run-01,P3,Cathode3,Kira,half-automated,Z,50.05,
17897,sub-047,ses-1,run-01,P3,Cathode3,Kira,manually,Z,53.0,
17898,sub-047,ses-1,run-01,P3,Cathode3,Sophie,half-automated,Z,51.16,2023-08-02
17899,sub-047,ses-1,run-01,P3,Cathode3,Sophie,manually,Z,53.0,
17900,sub-047,ses-1,run-02,P3,Anode,Kira,half-automated,Z,24.81,2023-08-02
17901,sub-047,ses-1,run-02,P3,Anode,Kira,manually,Z,30.0,2023-08-02
17902,sub-047,ses-1,run-02,P3,Anode,Sophie,half-automated,Z,28.5,2023-08-02
17903,sub-047,ses-1,run-02,P3,Anode,Sophie,manually,Z,29.0,2023-08-02
17904,sub-047,ses-1,run-02,P3,Cathode1,Kira,half-automated,Z,33.51,
17905,sub-047,ses-1,run-02,P3,Cathode1,Kira,manually,Z,34.0,
17906,sub-047,ses-1,run-02,P3,Cathode1,Sophie,half-automated,Z,35.1,
17907,sub-047,ses-1,run-02,P3,Cathode1,Sophie,manually,Z,36.0,
17908,sub-047,ses-1,run-02,P3,Cathode2,Kira,half-automated,Z,-11.04,2023-08-02
17909,sub-047,ses-1,run-02,P3,Cathode2,Kira,manually,Z,-11.0,
17910,sub-047,ses-1,run-02,P3,Cathode2,Sophie,half-automated,Z,-11.2,
17911,sub-047,ses-1,run-02,P3,Cathode2,Sophie,manually,Z,-11.0,
17912,sub-047,ses-1,run-02,P3,Cathode3,Kira,half-automated,Z,48.99,
17913,sub-047,ses-1,run-02,P3,Cathode3,Kira,manually,Z,54.0,
17914,sub-047,ses-1,run-02,P3,Cathode3,Sophie,half-automated,Z,49.22,2023-08-02
17915,sub-047,ses-1,run-02,P3,Cathode3,Sophie,manually,Z,53.0,
17916,sub-047,ses-2,run-01,P3,Anode,Kira,half-automated,Z,35.68,2023-08-30
17917,sub-047,ses-2,run-01,P3,Anode,Kira,manually,Z,39.0,2023-08-30
17918,sub-047,ses-2,run-01,P3,Anode,Sophie,half-automated,Z,37.15,2023-08-30
17919,sub-047,ses-2,run-01,P3,Anode,Sophie,manually,Z,39.0,2023-08-30
17920,sub-047,ses-2,run-01,P3,Cathode1,Kira,half-automated,Z,43.67,
17921,sub-047,ses-2,run-01,P3,Cathode1,Kira,manually,Z,46.0,
17922,sub-047,ses-2,run-01,P3,Cathode1,Sophie,half-automated,Z,45.59,
17923,sub-047,ses-2,run-01,P3,Cathode1,Sophie,manually,Z,47.0,
17924,sub-047,ses-2,run-01,P3,Cathode2,Kira,half-automated,Z,3.69,2023-08-30
17925,sub-047,ses-2,run-01,P3,Cathode2,Kira,manually,Z,5.0,
17926,sub-047,ses-2,run-01,P3,Cathode2,Sophie,half-automated,Z,4.25,
17927,sub-047,ses-2,run-01,P3,Cathode2,Sophie,manually,Z,5.0,
17928,sub-047,ses-2,run-01,P3,Cathode3,Kira,half-automated,Z,54.96,
17929,sub-047,ses-2,run-01,P3,Cathode3,Kira,manually,Z,60.0,
17930,sub-047,ses-2,run-01,P3,Cathode3,Sophie,half-automated,Z,56.05,2023-08-30
17931,sub-047,ses-2,run-01,P3,Cathode3,Sophie,manually,Z,60.0,
17932,sub-047,ses-2,run-02,P3,Anode,Kira,half-automated,Z,35.3,2023-08-30
17933,sub-047,ses-2,run-02,P3,Anode,Kira,manually,Z,40.0,2023-08-30
17934,sub-047,ses-2,run-02,P3,Anode,Sophie,half-automated,Z,38.72,2023-08-30
17935,sub-047,ses-2,run-02,P3,Anode,Sophie,manually,Z,39.0,2023-08-30
17936,sub-047,ses-2,run-02,P3,Cathode1,Kira,half-automated,Z,44.38,
17937,sub-047,ses-2,run-02,P3,Cathode1,Kira,manually,Z,45.0,
17938,sub-047,ses-2,run-02,P3,Cathode1,Sophie,half-automated,Z,46.15,
17939,sub-047,ses-2,run-02,P3,Cathode1,Sophie,manually,Z,48.0,
17940,sub-047,ses-2,run-02,P3,Cathode2,Kira,half-automated,Z,3.14,2023-08-30
17941,sub-047,ses-2,run-02,P3,Cathode2,Kira,manually,Z,4.0,
17942,sub-047,ses-2,run-02,P3,Cathode2,Sophie,half-automated,Z,2.98,
17943,sub-047,ses-2,run-02,P3,Cathode2,Sophie,manually,Z,8.0,
17944,sub-047,ses-2,run-02,P3,Cathode3,Kira,half-automated,Z,54.78,
17945,sub-047,ses-2,run-02,P3,Cathode3,Kira,manually,Z,59.0,
17946,sub-047,ses-2,run-02,P3,Cathode3,Sophie,half-automated,Z,55.64,2023-08-30
17947,sub-047,ses-2,run-02,P3,Cathode3,Sophie,manually,Z,59.0,
17948,sub-047,ses-3,run-01,P3,Anode,Kira,half-automated,Z,23.12,2023-11-05
17949,sub-047,ses-3,run-01,P3,Anode,Kira,manually,Z,23.0,2023-11-05
17950,sub-047,ses-3,run-01,P3,Anode,Sophie,half-automated,Z,23.33,2023-11-05
17951,sub-047,ses-3,run-01,P3,Anode,Sophie,manually,Z,24.0,2023-11-05
17952,sub-047,ses-3,run-01,P3,Cathode1,Kira,half-automated,Z,33.49,
17953,sub-047,ses-3,run-01,P3,Cathode1,Kira,manually,Z,37.0,
17954,sub-047,ses-3,run-01,P3,Cathode1,Sophie,half-automated,Z,33.69,
17955,sub-047,ses-3,run-01,P3,Cathode1,Sophie,manually,Z,38.0,
17956,sub-047,ses-3,run-01,P3,Cathode2,Kira,half-automated,Z,-14.32,2023-11-05
17957,sub-047,ses-3,run-01,P3,Cathode2,Kira,manually,Z,-15.0,
17958,sub-047,ses-3,run-01,P3,Cathode2,Sophie,half-automated,Z,-13.64,
17959,sub-047,ses-3,run-01,P3,Cathode2,Sophie,manually,Z,-13.0,
17960,sub-047,ses-3,run-01,P3,Cathode3,Kira,half-automated,Z,44.55,
17961,sub-047,ses-3,run-01,P3,Cathode3,Kira,manually,Z,47.0,
17962,sub-047,ses-3,run-01,P3,Cathode3,Sophie,half-automated,Z,45.03,2023-11-05
17963,sub-047,ses-3,run-01,P3,Cathode3,Sophie,manually,Z,48.0,
17964,sub-047,ses-3,run-02,P3,Anode,Kira,half-automated,Z,21.38,2023-11-05
17965,sub-047,ses-3,run-02,P3,Anode,Kira,manually,Z,23.0,2023-11-05
17966,sub-047,ses-3,run-02,P3,Anode,Sophie,half-automated,Z,22.82,2023-11-05
17967,sub-047,ses-3,run-02,P3,Anode,Sophie,manually,Z,25.0,2023-11-05
17968,sub-047,ses-3,run-02,P3,Cathode1,Kira,half-automated,Z,32.27,
17969,sub-047,ses-3,run-02,P3,Cathode1,Kira,manually,Z,39.0,
17970,sub-047,ses-3,run-02,P3,Cathode1,Sophie,half-automated,Z,33.33,
17971,sub-047,ses-3,run-02,P3,Cathode1,Sophie,manually,Z,37.0,
17972,sub-047,ses-3,run-02,P3,Cathode2,Kira,half-automated,Z,-14.35,2023-11-05
17973,sub-047,ses-3,run-02,P3,Cathode2,Kira,manually,Z,-15.0,
17974,sub-047,ses-3,run-02,P3,Cathode2,Sophie,half-automated,Z,-14.53,
17975,sub-047,ses-3,run-02,P3,Cathode2,Sophie,manually,Z,-14.0,
17976,sub-047,ses-3,run-02,P3,Cathode3,Kira,half-automated,Z,43.87,
17977,sub-047,ses-3,run-02,P3,Cathode3,Kira,manually,Z,47.0,
17978,sub-047,ses-3,run-02,P3,Cathode3,Sophie,half-automated,Z,45.03,2023-11-05
17979,sub-047,ses-3,run-02,P3,Cathode3,Sophie,manually,Z,48.0,
17980,sub-047,ses-4,run-01,P3,Anode,Kira,half-automated,Z,15.93,2023-12-17
17981,sub-047,ses-4,run-01,P3,Anode,Kira,manually,Z,21.0,2023-12-17
17982,sub-047,ses-4,run-01,P3,Anode,Sophie,half-automated,Z,17.4,2023-12-17
17983,sub-047,ses-4,run-01,P3,Anode,Sophie,manually,Z,21.0,2023-12-17
17984,sub-047,ses-4,run-01,P3,Cathode1,Kira,half-automated,Z,31.76,
17985,sub-047,ses-4,run-01,P3,Cathode1,Kira,manually,Z,35.0,
17986,sub-047,ses-4,run-01,P3,Cathode1,Sophie,half-automated,Z,28.4,
17987,sub-047,ses-4,run-01,P3,Cathode1,Sophie,manually,Z,34.0,
17988,sub-047,ses-4,run-01,P3,Cathode2,Kira,half-automated,Z,-20.65,2023-12-17
17989,sub-047,ses-4,run-01,P3,Cathode2,Kira,manually,Z,-21.0,
17990,sub-047,ses-4,run-01,P3,Cathode2,Sophie,half-automated,Z,-20.65,
17991,sub-047,ses-4,run-01,P3,Cathode2,Sophie,manually,Z,-21.0,
17992,sub-047,ses-4,run-01,P3,Cathode3,Kira,half-automated,Z,40.84,
17993,sub-047,ses-4,run-01,P3,Cathode3,Kira,manually,Z,44.0,
17994,sub-047,ses-4,run-01,P3,Cathode3,Sophie,half-automated,Z,42.13,2023-12-17
17995,sub-047,ses-4,run-01,P3,Cathode3,Sophie,manually,Z,44.0,
17996,sub-047,ses-4,run-02,P3,Anode,Kira,half-automated,Z,13.1,2023-12-17
17997,sub-047,ses-4,run-02,P3,Anode,Kira,manually,Z,21.0,2023-12-17
17998,sub-047,ses-4,run-02,P3,Anode,Sophie,half-automated,Z,17.38,2023-12-17
17999,sub-047,ses-4,run-02,P3,Anode,Sophie,manually,Z,21.0,2023-12-17
18000,sub-047,ses-4,run-02,P3,Cathode1,Kira,half-automated,Z,29.64,
18001,sub-047,ses-4,run-02,P3,Cathode1,Kira,manually,Z,34.0,
18002,sub-047,ses-4,run-02,P3,Cathode1,Sophie,half-automated,Z,29.99,
18003,sub-047,ses-4,run-02,P3,Cathode1,Sophie,manually,Z,35.0,
18004,sub-047,ses-4,run-02,P3,Cathode2,Kira,half-automated,Z,-20.45,2023-12-17
18005,sub-047,ses-4,run-02,P3,Cathode2,Kira,manually,Z,-20.0,
18006,sub-047,ses-4,run-02,P3,Cathode2,Sophie,half-automated,Z,-18.71,
18007,sub-047,ses-4,run-02,P3,Cathode2,Sophie,manually,Z,-21.0,
18008,sub-047,ses-4,run-02,P3,Cathode3,Kira,half-automated,Z,39.6,
18009,sub-047,ses-4,run-02,P3,Cathode3,Kira,manually,Z,42.0,
18010,sub-047,ses-4,run-02,P3,Cathode3,Sophie,half-automated,Z,40.01,2023-12-17
18011,sub-047,ses-4,run-02,P3,Cathode3,Sophie,manually,Z,43.0,
18012,sub-048,ses-0,baseline,P3,Anode,Kira,half-automated,Z,50.32,2023-09-07
18013,sub-048,ses-0,baseline,P3,Anode,Kira,manually,Z,50.32,2023-09-07
18014,sub-048,ses-0,baseline,P3,Anode,Sophie,half-automated,Z,50.32,2023-09-07
18015,sub-048,ses-0,baseline,P3,Anode,Sophie,manually,Z,50.32,2023-09-07
18016,sub-048,ses-0,baseline,P3,Cathode1,Kira,half-automated,Z,51.48,2023-09-07
18017,sub-048,ses-0,baseline,P3,Cathode1,Kira,manually,Z,51.48,2023-09-07
18018,sub-048,ses-0,baseline,P3,Cathode1,Sophie,half-automated,Z,51.48,2023-09-07
18019,sub-048,ses-0,baseline,P3,Cathode1,Sophie,manually,Z,51.48,2023-09-07
18020,sub-048,ses-0,baseline,P3,Cathode2,Kira,half-automated,Z,14.2,2023-09-07
18021,sub-048,ses-0,baseline,P3,Cathode2,Kira,manually,Z,14.2,2023-09-07
18022,sub-048,ses-0,baseline,P3,Cathode2,Sophie,half-automated,Z,14.2,2023-09-07
18023,sub-048,ses-0,baseline,P3,Cathode2,Sophie,manually,Z,14.2,2023-09-07
18024,sub-048,ses-0,baseline,P3,Cathode3,Kira,half-automated,Z,77.68,2023-09-07
18025,sub-048,ses-0,baseline,P3,Cathode3,Kira,manually,Z,77.68,2023-09-07
18026,sub-048,ses-0,baseline,P3,Cathode3,Sophie,half-automated,Z,77.68,2023-09-07
18027,sub-048,ses-0,baseline,P3,Cathode3,Sophie,manually,Z,77.68,2023-09-07
18028,sub-048,ses-1,run-01,P3,Anode,Kira,half-automated,Z,48.72,2023-09-10
18029,sub-048,ses-1,run-01,P3,Anode,Kira,manually,Z,54.0,2023-09-10
18030,sub-048,ses-1,run-01,P3,Anode,Sophie,half-automated,Z,50.55,2023-09-10
18031,sub-048,ses-1,run-01,P3,Anode,Sophie,manually,Z,54.0,2023-09-10
18032,sub-048,ses-1,run-01,P3,Cathode1,Kira,half-automated,Z,52.71,
18033,sub-048,ses-1,run-01,P3,Cathode1,Kira,manually,Z,55.0,
18034,sub-048,ses-1,run-01,P3,Cathode1,Sophie,half-automated,Z,52.68,
18035,sub-048,ses-1,run-01,P3,Cathode1,Sophie,manually,Z,55.0,
18036,sub-048,ses-1,run-01,P3,Cathode2,Kira,half-automated,Z,15.77,2023-09-10
18037,sub-048,ses-1,run-01,P3,Cathode2,Kira,manually,Z,18.0,
18038,sub-048,ses-1,run-01,P3,Cathode2,Sophie,half-automated,Z,14.8,
18039,sub-048,ses-1,run-01,P3,Cathode2,Sophie,manually,Z,14.0,
18040,sub-048,ses-1,run-01,P3,Cathode3,Kira,half-automated,Z,75.93,
18041,sub-048,ses-1,run-01,P3,Cathode3,Kira,manually,Z,79.0,
18042,sub-048,ses-1,run-01,P3,Cathode3,Sophie,half-automated,Z,75.94,2023-09-10
18043,sub-048,ses-1,run-01,P3,Cathode3,Sophie,manually,Z,80.0,
18044,sub-048,ses-1,run-02,P3,Anode,Kira,half-automated,Z,48.72,2023-09-10
18045,sub-048,ses-1,run-02,P3,Anode,Kira,manually,Z,53.0,2023-09-10
18046,sub-048,ses-1,run-02,P3,Anode,Sophie,half-automated,Z,49.65,2023-09-10
18047,sub-048,ses-1,run-02,P3,Anode,Sophie,manually,Z,53.0,2023-09-10
18048,sub-048,ses-1,run-02,P3,Cathode1,Kira,half-automated,Z,52.68,
18049,sub-048,ses-1,run-02,P3,Cathode1,Kira,manually,Z,53.0,
18050,sub-048,ses-1,run-02,P3,Cathode1,Sophie,half-automated,Z,52.68,
18051,sub-048,ses-1,run-02,P3,Cathode1,Sophie,manually,Z,55.0,
18052,sub-048,ses-1,run-02,P3,Cathode2,Kira,half-automated,Z,15.77,2023-09-10
18053,sub-048,ses-1,run-02,P3,Cathode2,Kira,manually,Z,18.0,
18054,sub-048,ses-1,run-02,P3,Cathode2,Sophie,half-automated,Z,14.81,
18055,sub-048,ses-1,run-02,P3,Cathode2,Sophie,manually,Z,24.0,
18056,sub-048,ses-1,run-02,P3,Cathode3,Kira,half-automated,Z,76.75,
18057,sub-048,ses-1,run-02,P3,Cathode3,Kira,manually,Z,79.0,
18058,sub-048,ses-1,run-02,P3,Cathode3,Sophie,half-automated,Z,75.04,2023-09-10
18059,sub-048,ses-1,run-02,P3,Cathode3,Sophie,manually,Z,80.0,
18060,sub-048,ses-2,run-01,P3,Anode,Kira,half-automated,Z,46.83,2023-12-06
18061,sub-048,ses-2,run-01,P3,Anode,Kira,manually,Z,48.0,2023-12-06
18062,sub-048,ses-2,run-01,P3,Anode,Sophie,half-automated,Z,46.86,2023-12-06
18063,sub-048,ses-2,run-01,P3,Anode,Sophie,manually,Z,49.0,2023-12-06
18064,sub-048,ses-2,run-01,P3,Cathode1,Kira,half-automated,Z,54.39,
18065,sub-048,ses-2,run-01,P3,Cathode1,Kira,manually,Z,57.0,
18066,sub-048,ses-2,run-01,P3,Cathode1,Sophie,half-automated,Z,55.32,
18067,sub-048,ses-2,run-01,P3,Cathode1,Sophie,manually,Z,60.0,
18068,sub-048,ses-2,run-01,P3,Cathode2,Kira,half-automated,Z,7.74,2023-12-06
18069,sub-048,ses-2,run-01,P3,Cathode2,Kira,manually,Z,9.0,
18070,sub-048,ses-2,run-01,P3,Cathode2,Sophie,half-automated,Z,6.83,
18071,sub-048,ses-2,run-01,P3,Cathode2,Sophie,manually,Z,7.0,
18072,sub-048,ses-2,run-01,P3,Cathode3,Kira,half-automated,Z,68.39,
18073,sub-048,ses-2,run-01,P3,Cathode3,Kira,manually,Z,70.0,
18074,sub-048,ses-2,run-01,P3,Cathode3,Sophie,half-automated,Z,67.54,2023-12-06
18075,sub-048,ses-2,run-01,P3,Cathode3,Sophie,manually,Z,69.0,
18076,sub-048,ses-2,run-02,P3,Anode,Kira,half-automated,Z,45.0,2023-12-06
18077,sub-048,ses-2,run-02,P3,Anode,Kira,manually,Z,48.0,2023-12-06
18078,sub-048,ses-2,run-02,P3,Anode,Sophie,half-automated,Z,45.95,2023-12-06
18079,sub-048,ses-2,run-02,P3,Anode,Sophie,manually,Z,48.0,2023-12-06
18080,sub-048,ses-2,run-02,P3,Cathode1,Kira,half-automated,Z,54.34,
18081,sub-048,ses-2,run-02,P3,Cathode1,Kira,manually,Z,57.0,
18082,sub-048,ses-2,run-02,P3,Cathode1,Sophie,half-automated,Z,56.22,
18083,sub-048,ses-2,run-02,P3,Cathode1,Sophie,manually,Z,60.0,
18084,sub-048,ses-2,run-02,P3,Cathode2,Kira,half-automated,Z,5.97,2023-12-06
18085,sub-048,ses-2,run-02,P3,Cathode2,Kira,manually,Z,4.0,
18086,sub-048,ses-2,run-02,P3,Cathode2,Sophie,half-automated,Z,5.04,
18087,sub-048,ses-2,run-02,P3,Cathode2,Sophie,manually,Z,7.0,
18088,sub-048,ses-2,run-02,P3,Cathode3,Kira,half-automated,Z,61.94,
18089,sub-048,ses-2,run-02,P3,Cathode3,Kira,manually,Z,67.0,
18090,sub-048,ses-2,run-02,P3,Cathode3,Sophie,half-automated,Z,64.75,2023-12-06
18091,sub-048,ses-2,run-02,P3,Cathode3,Sophie,manually,Z,66.0,
18092,sub-048,ses-3,run-01,P3,Anode,Kira,half-automated,Z,41.19,2024-01-10
18093,sub-048,ses-3,run-01,P3,Anode,Kira,manually,Z,42.0,2024-01-10
18094,sub-048,ses-3,run-01,P3,Anode,Sophie,half-automated,Z,42.98,2024-01-10
18095,sub-048,ses-3,run-01,P3,Anode,Sophie,manually,Z,45.0,2024-01-10
18096,sub-048,ses-3,run-01,P3,Cathode1,Kira,half-automated,Z,50.54,
18097,sub-048,ses-3,run-01,P3,Cathode1,Kira,manually,Z,52.0,
18098,sub-048,ses-3,run-01,P3,Cathode1,Sophie,half-automated,Z,52.37,
18099,sub-048,ses-3,run-01,P3,Cathode1,Sophie,manually,Z,52.0,
18100,sub-048,ses-3,run-01,P3,Cathode2,Kira,half-automated,Z,4.74,2024-01-10
18101,sub-048,ses-3,run-01,P3,Cathode2,Kira,manually,Z,7.0,
18102,sub-048,ses-3,run-01,P3,Cathode2,Sophie,half-automated,Z,4.74,
18103,sub-048,ses-3,run-01,P3,Cathode2,Sophie,manually,Z,7.0,
18104,sub-048,ses-3,run-01,P3,Cathode3,Kira,half-automated,Z,67.42,
18105,sub-048,ses-3,run-01,P3,Cathode3,Kira,manually,Z,68.0,
18106,sub-048,ses-3,run-01,P3,Cathode3,Sophie,half-automated,Z,66.49,2024-01-10
18107,sub-048,ses-3,run-01,P3,Cathode3,Sophie,manually,Z,68.0,
18108,sub-048,ses-3,run-02,P3,Anode,Kira,half-automated,Z,41.16,2024-01-10
18109,sub-048,ses-3,run-02,P3,Anode,Kira,manually,Z,41.0,2024-01-10
18110,sub-048,ses-3,run-02,P3,Anode,Sophie,half-automated,Z,43.02,2024-01-10
18111,sub-048,ses-3,run-02,P3,Anode,Sophie,manually,Z,45.0,2024-01-10
18112,sub-048,ses-3,run-02,P3,Cathode1,Kira,half-automated,Z,51.39,
18113,sub-048,ses-3,run-02,P3,Cathode1,Kira,manually,Z,53.0,
18114,sub-048,ses-3,run-02,P3,Cathode1,Sophie,half-automated,Z,51.44,
18115,sub-048,ses-3,run-02,P3,Cathode1,Sophie,manually,Z,53.0,
18116,sub-048,ses-3,run-02,P3,Cathode2,Kira,half-automated,Z,4.77,2024-01-10
18117,sub-048,ses-3,run-02,P3,Cathode2,Kira,manually,Z,7.0,
18118,sub-048,ses-3,run-02,P3,Cathode2,Sophie,half-automated,Z,3.86,
18119,sub-048,ses-3,run-02,P3,Cathode2,Sophie,manually,Z,15.0,
18120,sub-048,ses-3,run-02,P3,Cathode3,Kira,half-automated,Z,65.52,
18121,sub-048,ses-3,run-02,P3,Cathode3,Kira,manually,Z,68.0,
18122,sub-048,ses-3,run-02,P3,Cathode3,Sophie,half-automated,Z,66.46,2024-01-10
18123,sub-048,ses-3,run-02,P3,Cathode3,Sophie,manually,Z,69.0,
18124,sub-048,ses-4,run-01,P3,Anode,Kira,half-automated,Z,41.3,2024-01-25
18125,sub-048,ses-4,run-01,P3,Anode,Kira,manually,Z,44.0,2024-01-25
18126,sub-048,ses-4,run-01,P3,Anode,Sophie,half-automated,Z,41.33,2024-01-25
18127,sub-048,ses-4,run-01,P3,Anode,Sophie,manually,Z,43.0,2024-01-25
18128,sub-048,ses-4,run-01,P3,Cathode1,Kira,half-automated,Z,51.55,
18129,sub-048,ses-4,run-01,P3,Cathode1,Kira,manually,Z,55.0,
18130,sub-048,ses-4,run-01,P3,Cathode1,Sophie,half-automated,Z,49.79,
18131,sub-048,ses-4,run-01,P3,Cathode1,Sophie,manually,Z,56.0,
18132,sub-048,ses-4,run-01,P3,Cathode2,Kira,half-automated,Z,4.0,2024-01-25
18133,sub-048,ses-4,run-01,P3,Cathode2,Kira,manually,Z,2.0,
18134,sub-048,ses-4,run-01,P3,Cathode2,Sophie,half-automated,Z,3.16,
18135,sub-048,ses-4,run-01,P3,Cathode2,Sophie,manually,Z,3.0,
18136,sub-048,ses-4,run-01,P3,Cathode3,Kira,half-automated,Z,63.77,
18137,sub-048,ses-4,run-01,P3,Cathode3,Kira,manually,Z,67.0,
18138,sub-048,ses-4,run-01,P3,Cathode3,Sophie,half-automated,Z,63.85,2024-01-25
18139,sub-048,ses-4,run-01,P3,Cathode3,Sophie,manually,Z,66.0,
18140,sub-048,ses-4,run-02,P3,Anode,Kira,half-automated,Z,42.99,2024-01-25
18141,sub-048,ses-4,run-02,P3,Anode,Kira,manually,Z,40.0,2024-01-25
18142,sub-048,ses-4,run-02,P3,Anode,Sophie,half-automated,Z,42.21,2024-01-25
18143,sub-048,ses-4,run-02,P3,Anode,Sophie,manually,Z,53.0,2024-01-25
18144,sub-048,ses-4,run-02,P3,Cathode1,Kira,half-automated,Z,51.52,
18145,sub-048,ses-4,run-02,P3,Cathode1,Kira,manually,Z,56.0,
18146,sub-048,ses-4,run-02,P3,Cathode1,Sophie,half-automated,Z,52.46,
18147,sub-048,ses-4,run-02,P3,Cathode1,Sophie,manually,Z,54.0,
18148,sub-048,ses-4,run-02,P3,Cathode2,Kira,half-automated,Z,4.97,2024-01-25
18149,sub-048,ses-4,run-02,P3,Cathode2,Kira,manually,Z,4.0,
18150,sub-048,ses-4,run-02,P3,Cathode2,Sophie,half-automated,Z,4.06,
18151,sub-048,ses-4,run-02,P3,Cathode2,Sophie,manually,Z,3.0,
18152,sub-048,ses-4,run-02,P3,Cathode3,Kira,half-automated,Z,63.72,
18153,sub-048,ses-4,run-02,P3,Cathode3,Kira,manually,Z,67.0,
18154,sub-048,ses-4,run-02,P3,Cathode3,Sophie,half-automated,Z,61.08,2024-01-25
18155,sub-048,ses-4,run-02,P3,Cathode3,Sophie,manually,Z,67.0,
18156,sub-049,ses-0,baseline,P3,Anode,Kira,half-automated,Z,50.53,2023-07-19
18157,sub-049,ses-0,baseline,P3,Anode,Kira,manually,Z,50.53,2023-07-19
18158,sub-049,ses-0,baseline,P3,Anode,Sophie,half-automated,Z,50.53,2023-07-19
18159,sub-049,ses-0,baseline,P3,Anode,Sophie,manually,Z,50.53,2023-07-19
18160,sub-049,ses-0,baseline,P3,Cathode1,Kira,half-automated,Z,50.01,2023-07-19
18161,sub-049,ses-0,baseline,P3,Cathode1,Kira,manually,Z,50.01,2023-07-19
18162,sub-049,ses-0,baseline,P3,Cathode1,Sophie,half-automated,Z,50.01,2023-07-19
18163,sub-049,ses-0,baseline,P3,Cathode1,Sophie,manually,Z,50.01,2023-07-19
18164,sub-049,ses-0,baseline,P3,Cathode2,Kira,half-automated,Z,14.68,2023-07-19
18165,sub-049,ses-0,baseline,P3,Cathode2,Kira,manually,Z,14.68,2023-07-19
18166,sub-049,ses-0,baseline,P3,Cathode2,Sophie,half-automated,Z,14.68,2023-07-19
18167,sub-049,ses-0,baseline,P3,Cathode2,Sophie,manually,Z,14.68,2023-07-19
18168,sub-049,ses-0,baseline,P3,Cathode3,Kira,half-automated,Z,78.71,2023-07-19
18169,sub-049,ses-0,baseline,P3,Cathode3,Kira,manually,Z,78.71,2023-07-19
18170,sub-049,ses-0,baseline,P3,Cathode3,Sophie,half-automated,Z,78.71,2023-07-19
18171,sub-049,ses-0,baseline,P3,Cathode3,Sophie,manually,Z,78.71,2023-07-19
18172,sub-049,ses-1,run-01,P3,Anode,Kira,half-automated,Z,54.13,2023-08-20
18173,sub-049,ses-1,run-01,P3,Anode,Kira,manually,Z,59.0,2023-08-20
18174,sub-049,ses-1,run-01,P3,Anode,Sophie,half-automated,Z,53.23,2023-08-20
18175,sub-049,ses-1,run-01,P3,Anode,Sophie,manually,Z,60.0,2023-08-20
18176,sub-049,ses-1,run-01,P3,Cathode1,Kira,half-automated,Z,52.76,
18177,sub-049,ses-1,run-01,P3,Cathode1,Kira,manually,Z,55.0,
18178,sub-049,ses-1,run-01,P3,Cathode1,Sophie,half-automated,Z,53.66,
18179,sub-049,ses-1,run-01,P3,Cathode1,Sophie,manually,Z,55.0,
18180,sub-049,ses-1,run-01,P3,Cathode2,Kira,half-automated,Z,19.42,2023-08-20
18181,sub-049,ses-1,run-01,P3,Cathode2,Kira,manually,Z,24.0,
18182,sub-049,ses-1,run-01,P3,Cathode2,Sophie,half-automated,Z,20.39,
18183,sub-049,ses-1,run-01,P3,Cathode2,Sophie,manually,Z,24.0,
18184,sub-049,ses-1,run-01,P3,Cathode3,Kira,half-automated,Z,80.83,
18185,sub-049,ses-1,run-01,P3,Cathode3,Kira,manually,Z,85.0,
18186,sub-049,ses-1,run-01,P3,Cathode3,Sophie,half-automated,Z,80.83,2023-08-20
18187,sub-049,ses-1,run-01,P3,Cathode3,Sophie,manually,Z,86.0,
18188,sub-049,ses-1,run-02,P3,Anode,Kira,half-automated,Z,54.29,2023-08-20
18189,sub-049,ses-1,run-02,P3,Anode,Kira,manually,Z,60.0,2023-08-20
18190,sub-049,ses-1,run-02,P3,Anode,Sophie,half-automated,Z,53.39,2023-08-20
18191,sub-049,ses-1,run-02,P3,Anode,Sophie,manually,Z,60.0,2023-08-20
18192,sub-049,ses-1,run-02,P3,Cathode1,Kira,half-automated,Z,54.63,
18193,sub-049,ses-1,run-02,P3,Cathode1,Kira,manually,Z,57.0,
18194,sub-049,ses-1,run-02,P3,Cathode1,Sophie,half-automated,Z,55.54,
18195,sub-049,ses-1,run-02,P3,Cathode1,Sophie,manually,Z,57.0,
18196,sub-049,ses-1,run-02,P3,Cathode2,Kira,half-automated,Z,19.49,2023-08-20
18197,sub-049,ses-1,run-02,P3,Cathode2,Kira,manually,Z,24.0,
18198,sub-049,ses-1,run-02,P3,Cathode2,Sophie,half-automated,Z,20.32,
18199,sub-049,ses-1,run-02,P3,Cathode2,Sophie,manually,Z,24.0,
18200,sub-049,ses-1,run-02,P3,Cathode3,Kira,half-automated,Z,80.02,
